"ACTIVITY_ID","CASE_NUMBER","PRIORITY_CODE","PRIORITY_DESC","FISCAL_YEAR"
"3603216384","06-2022-1780","2689","NPDES SNC - Municipal POTW","2022"
"3603232928","06-2022-1781","2689","NPDES SNC - Municipal POTW","2022"
"3603322030","06-2022-1795","2689","NPDES SNC - Municipal POTW","2022"
"3603282289","06-2022-1797","2652","Region 06 - Mischaracterized Waste Treatment Systems","2022"
"3603255682","06-2022-1799","2643","Region 06 - CAFO Compliance","2022"
"3603264514","06-2022-1806","2691","NPDES SNC - Private sewerage facilities","2022"
"3603345624","06-2022-1813","2689","NPDES SNC - Municipal POTW","2022"
"3603311612","06-2022-1814","2656","Region 06 - SSO Satellite Systems","2022"
"3603348978","06-2022-1816","2689","NPDES SNC - Municipal POTW","2022"
"3603348972","06-2022-1817","2689","NPDES SNC - Municipal POTW","2022"
"3603363854","06-2022-1827","2653","Region 06 - MSGP Compliance","2022"
"3603375819","06-2022-1828","2653","Region 06 - MSGP Compliance","2022"
"3603363842","06-2022-1829","2653","Region 06 - MSGP Compliance","2022"
"3603510854","06-2022-1835","2653","Region 06 - MSGP Compliance","2022"
"3603510854","06-2022-1835","2688","NPDES SNC - Industrial","2022"
"3603127775","06-2022-3300","2639","Region 06 - 112r Risk Management Plans","2022"
"3603127775","06-2022-3300","2679","CARR - Chem Manufacturing","2022"
"3603278233","06-2022-3301","2639","Region 06 - 112r Risk Management Plans","2022"
"3603278233","06-2022-3301","2682","CARR - Other High Risk","2022"
"3603442156","06-2022-3302","2761","Region 06 - 112r Risk Management Plans","2023"
"3603442156","06-2022-3302","2801","CARR - High Risk","2023"
"3603243193","06-2022-3303","2648","Region 06 - Explosions/reportable events/fires","2022"
"3603243193","06-2022-3303","2681","CARR - Gas Processing","2022"
"3603012494","06-2022-3304","2639","Region 06 - 112r Risk Management Plans","2022"
"3603012494","06-2022-3304","2678","CARR - Ammonia Ref","2022"
"3602996248","06-2022-3305","2639","Region 06 - 112r Risk Management Plans","2022"
"3602996248","06-2022-3305","2678","CARR - Ammonia Ref","2022"
"3602955576","06-2022-3306","2639","Region 06 - 112r Risk Management Plans","2022"
"3602955576","06-2022-3306","2682","CARR - Other High Risk","2022"
"3602864230","06-2022-3307","2639","Region 06 - 112r Risk Management Plans","2022"
"3602864230","06-2022-3307","2679","CARR - Chem Manufacturing","2022"
"3602901297","06-2022-3308","2639","Region 06 - 112r Risk Management Plans","2022"
"3602901297","06-2022-3308","2681","CARR - Gas Processing","2022"
"3602920171","06-2022-3309","2639","Region 06 - 112r Risk Management Plans","2022"
"3602920171","06-2022-3309","2679","CARR - Chem Manufacturing","2022"
"3602934130","06-2022-3310","2648","Region 06 - Explosions/reportable events/fires","2022"
"3602934130","06-2022-3310","2682","CARR - Other High Risk","2022"
"3602926012","06-2022-3311","2639","Region 06 - 112r Risk Management Plans","2022"
"3602926012","06-2022-3311","2682","CARR - Other High Risk","2022"
"3602955600","06-2022-3312","2639","Region 06 - 112r Risk Management Plans","2022"
"3602955600","06-2022-3312","2682","CARR - Other High Risk","2022"
"3602955587","06-2022-3313","2639","Region 06 - 112r Risk Management Plans","2022"
"3602955587","06-2022-3313","2682","CARR - Other High Risk","2022"
"3602933630","06-2022-3314","2639","Region 06 - 112r Risk Management Plans","2022"
"3602933630","06-2022-3314","2678","CARR - Ammonia Ref","2022"
"3602990895","06-2022-3317","2639","Region 06 - 112r Risk Management Plans","2022"
"3602990895","06-2022-3317","2681","CARR - Gas Processing","2022"
"3602990912","06-2022-3318","2639","Region 06 - 112r Risk Management Plans","2022"
"3602990912","06-2022-3318","2679","CARR - Chem Manufacturing","2022"
"3602974918","06-2022-3319","2639","Region 06 - 112r Risk Management Plans","2022"
"3602974918","06-2022-3319","2682","CARR - Other High Risk","2022"
"3603217915","06-2022-3320","2639","Region 06 - 112r Risk Management Plans","2022"
"3603217915","06-2022-3320","2683","CARR - Refineries","2022"
"3603218152","06-2022-3321","2639","Region 06 - 112r Risk Management Plans","2022"
"3603218152","06-2022-3321","2683","CARR - Refineries","2022"
"3603095599","06-2022-3322","2639","Region 06 - 112r Risk Management Plans","2022"
"3603095599","06-2022-3322","2678","CARR - Ammonia Ref","2022"
"3603068798","06-2022-3323","2639","Region 06 - 112r Risk Management Plans","2022"
"3603068798","06-2022-3323","2681","CARR - Gas Processing","2022"
"3603040980","06-2022-3324","2639","Region 06 - 112r Risk Management Plans","2022"
"3603040980","06-2022-3324","2679","CARR - Chem Manufacturing","2022"
"3602996192","06-2022-3325","2639","Region 06 - 112r Risk Management Plans","2022"
"3602996192","06-2022-3325","2681","CARR - Gas Processing","2022"
"3603065173","06-2022-3326","2639","Region 06 - 112r Risk Management Plans","2022"
"3603065173","06-2022-3326","2682","CARR - Other High Risk","2022"
"3603072166","06-2022-3327","2639","Region 06 - 112r Risk Management Plans","2022"
"3603072166","06-2022-3327","2681","CARR - Gas Processing","2022"
"3603040740","06-2022-3328","2639","Region 06 - 112r Risk Management Plans","2022"
"3603040740","06-2022-3328","2682","CARR - Other High Risk","2022"
"3603164210","06-2022-3329","2639","Region 06 - 112r Risk Management Plans","2022"
"3603164210","06-2022-3329","2679","CARR - Chem Manufacturing","2022"
"3603099779","06-2022-3330","2639","Region 06 - 112r Risk Management Plans","2022"
"3603099779","06-2022-3330","2678","CARR - Ammonia Ref","2022"
"3603099840","06-2022-3331","2639","Region 06 - 112r Risk Management Plans","2022"
"3603099840","06-2022-3331","2682","CARR - Other High Risk","2022"
"3603446407","06-2022-3332","2761","Region 06 - 112r Risk Management Plans","2023"
"3603446407","06-2022-3332","2801","CARR - High Risk","2023"
"3603442271","06-2022-3333","2761","Region 06 - 112r Risk Management Plans","2023"
"3603442271","06-2022-3333","2801","CARR - High Risk","2023"
"3603191738","06-2022-3334","2639","Region 06 - 112r Risk Management Plans","2022"
"3603191738","06-2022-3334","2682","CARR - Other High Risk","2022"
"3603217824","06-2022-3335","2639","Region 06 - 112r Risk Management Plans","2022"
"3603217824","06-2022-3335","2681","CARR - Gas Processing","2022"
"3603223323","06-2022-3336","2639","Region 06 - 112r Risk Management Plans","2022"
"3603223323","06-2022-3336","2681","CARR - Gas Processing","2022"
"3603104937","06-2022-3337","2639","Region 06 - 112r Risk Management Plans","2022"
"3603104937","06-2022-3337","2679","CARR - Chem Manufacturing","2022"
"3603191177","06-2022-3338","2639","Region 06 - 112r Risk Management Plans","2022"
"3603191177","06-2022-3338","2681","CARR - Gas Processing","2022"
"3603234914","06-2022-3339","2639","Region 06 - 112r Risk Management Plans","2022"
"3603234914","06-2022-3339","2682","CARR - Other High Risk","2022"
"3603349269","06-2022-3340","2639","Region 06 - 112r Risk Management Plans","2022"
"3603349269","06-2022-3340","2679","CARR - Chem Manufacturing","2022"
"3603243184","06-2022-3341","2639","Region 06 - 112r Risk Management Plans","2022"
"3603243184","06-2022-3341","2648","Region 06 - Explosions/reportable events/fires","2022"
"3603243184","06-2022-3341","2682","CARR - Other High Risk","2022"
"3603380882","06-2022-3342","2646","Region 06 - Cease & Desist","2022"
"3603380882","06-2022-3342","2677","Aftermarket Defeat Devices - On-Road","2022"
"3603279734","06-2022-3344","2639","Region 06 - 112r Risk Management Plans","2022"
"3603279734","06-2022-3344","2679","CARR - Chem Manufacturing","2022"
"3603279211","06-2022-3345","2639","Region 06 - 112r Risk Management Plans","2022"
"3603279211","06-2022-3345","2678","CARR - Ammonia Ref","2022"
"3603262951","06-2022-3346","2639","Region 06 - 112r Risk Management Plans","2022"
"3603262951","06-2022-3346","2679","CARR - Chem Manufacturing","2022"
"3603423397","06-2022-3347","2761","Region 06 - 112r Risk Management Plans","2023"
"3603423397","06-2022-3347","2801","CARR - High Risk","2023"
"3603243123","06-2022-3348","2639","Region 06 - 112r Risk Management Plans","2022"
"3603243123","06-2022-3348","2680","CARR - Fertilizer Dist","2022"
"3603328868","06-2022-3349","2686","CCAC - VOC Other","2022"
"3603293101","06-2022-3351","2639","Region 06 - 112r Risk Management Plans","2022"
"3603293101","06-2022-3351","2682","CARR - Other High Risk","2022"
"3603286354","06-2022-3353","2639","Region 06 - 112r Risk Management Plans","2022"
"3603286354","06-2022-3353","2682","CARR - Other High Risk","2022"
"3603338648","06-2022-3354","2686","CCAC - VOC Other","2022"
"3603309971","06-2022-3355","2639","Region 06 - 112r Risk Management Plans","2022"
"3603309971","06-2022-3355","2679","CARR - Chem Manufacturing","2022"
"3603378417","06-2022-3357","2657","Region 06 - State SIP/Permitting Activities","2022"
"3603421615","06-2022-3359","2761","Region 06 - 112r Risk Management Plans","2023"
"3603421615","06-2022-3359","2800","CARR - Other","2023"
"3603293795","06-2022-3360","2639","Region 06 - 112r Risk Management Plans","2022"
"3603293795","06-2022-3360","2682","CARR - Other High Risk","2022"
"3603293897","06-2022-3361","2639","Region 06 - 112r Risk Management Plans","2022"
"3603293897","06-2022-3361","2682","CARR - Other High Risk","2022"
"3603390253","06-2022-3362","2761","Region 06 - 112r Risk Management Plans","2023"
"3603390253","06-2022-3362","2801","CARR - High Risk","2023"
"3603385315","06-2022-3363","2761","Region 06 - 112r Risk Management Plans","2023"
"3603385315","06-2022-3363","2800","CARR - Other","2023"
"3603346784","06-2022-3364","2639","Region 06 - 112r Risk Management Plans","2022"
"3603346784","06-2022-3364","2679","CARR - Chem Manufacturing","2022"
"3603354714","06-2022-3365","2686","CCAC - VOC Other","2022"
"3603446530","06-2022-3366","2761","Region 06 - 112r Risk Management Plans","2023"
"3603446530","06-2022-3366","2801","CARR - High Risk","2023"
"3603338626","06-2022-3367","2686","CCAC - VOC Other","2022"
"3603383762","06-2022-3370","2779","Region 06 - State SIP/Permitting Activities","2023"
"3603383762","06-2022-3370","2804","CCAC - VOC Other","2023"
"3603423198","06-2022-3373","2761","Region 06 - 112r Risk Management Plans","2023"
"3603423198","06-2022-3373","2801","CARR - High Risk","2023"
"3603349307","06-2022-3374","2639","Region 06 - 112r Risk Management Plans","2022"
"3603349307","06-2022-3374","2679","CARR - Chem Manufacturing","2022"
"3603423364","06-2022-3375","2761","Region 06 - 112r Risk Management Plans","2023"
"3603423364","06-2022-3375","2800","CARR - Other","2023"
"3603349410","06-2022-3376","2639","Region 06 - 112r Risk Management Plans","2022"
"3603349410","06-2022-3376","2679","CARR - Chem Manufacturing","2022"
"3603378596","06-2022-3377","2686","CCAC - VOC Other","2022"
"3603378596","06-2022-3377","2657","Region 06 - State SIP/Permitting Activities","2022"
"3603424874","06-2022-3379","2761","Region 06 - 112r Risk Management Plans","2023"
"3603424874","06-2022-3379","2801","CARR - High Risk","2023"
"3603437823","06-2022-3380","2761","Region 06 - 112r Risk Management Plans","2023"
"3603437823","06-2022-3380","2801","CARR - High Risk","2023"
"3604330560","06-2022-3381","2657","Region 06 - State SIP/Permitting Activities","2022"
"3604330560","06-2022-3381","2686","CCAC - VOC Other","2022"
"3602989901","06-2022-6147","2659","Region 06 - TSCA Lead-based paint RRP","2022"
"3603415123","06-2022-6151","2781","Region 06 - TSCA Lead-based paint RRP","2023"
"3603415123","06-2022-6151","2836","x----> (Non-NCI) Strategy to Reduce Lead Exposures","2023"
"3603414493","06-2022-6152","2781","Region 06 - TSCA Lead-based paint RRP","2023"
"3603414493","06-2022-6152","2836","x----> (Non-NCI) Strategy to Reduce Lead Exposures","2023"
"3603392989","06-2022-6154","2781","Region 06 - TSCA Lead-based paint RRP","2023"
"3603392989","06-2022-6154","2836","x----> (Non-NCI) Strategy to Reduce Lead Exposures","2023"
"3603462961","06-2023-0906","2649","Region 06 - Failure to Make Hazadous Waste Determination","2022"
"3603462961","06-2023-0906","2694","RCRA/Air - Universe","2022"
"3603420463","06-2023-1202","2805","Drinking Water - Community Water Systems","2023"
"3603415950","06-2023-1203","2805","Drinking Water - Community Water Systems","2023"
"3603439532","06-2023-1204","2805","Drinking Water - Community Water Systems","2023"
"3603415945","06-2023-1205","2769","Region 06 - Drinking Water","2023"
"3603415952","06-2023-1206","2805","Drinking Water - Community Water Systems","2023"
"3603415910","06-2023-1207","2805","Drinking Water - Community Water Systems","2023"
"3603415982","06-2023-1208","2805","Drinking Water - Community Water Systems","2023"
"3603427322","06-2023-1209","2805","Drinking Water - Community Water Systems","2023"
"3603423211","06-2023-1210","2805","Drinking Water - Community Water Systems","2023"
"3603418869","06-2023-1211","2769","Region 06 - Drinking Water","2023"
"3603423330","06-2023-1212","2805","Drinking Water - Community Water Systems","2023"
"3603423357","06-2023-1213","2805","Drinking Water - Community Water Systems","2023"
"3603421536","06-2023-1214","2805","Drinking Water - Community Water Systems","2023"
"3603415999","06-2023-1215","2769","Region 06 - Drinking Water","2023"
"3603415990","06-2023-1216","2805","Drinking Water - Community Water Systems","2023"
"3603446097","06-2023-1217","2687","Drinking Water - Community Water Systems","2022"
"3603446149","06-2023-1218","2805","Drinking Water - Community Water Systems","2023"
"3603441984","06-2023-1219","2769","Region 06 - Drinking Water","2023"
"3603415941","06-2023-1221","2805","Drinking Water - Community Water Systems","2023"
"3603506594","06-2023-1222","2805","Drinking Water - Community Water Systems","2023"
"3603519560","06-2023-1225","2769","Region 06 - Drinking Water","2023"
"3603519563","06-2023-1226","2769","Region 06 - Drinking Water","2023"
"3603601261","06-2023-1244","2805","Drinking Water - Community Water Systems","2023"
"3603553425","06-2023-1245","2769","Region 06 - Drinking Water","2023"
"3603557723","06-2023-1246","2769","Region 06 - Drinking Water","2023"
"3603598474","06-2023-1248","2805","Drinking Water - Community Water Systems","2023"
"3603598521","06-2023-1249","2805","Drinking Water - Community Water Systems","2023"
"3603618419","06-2023-1250","2805","Drinking Water - Community Water Systems","2023"
"3603598497","06-2023-1251","2805","Drinking Water - Community Water Systems","2023"
"3603598536","06-2023-1252","2805","Drinking Water - Community Water Systems","2023"
"3603643711","06-2023-1253","2805","Drinking Water - Community Water Systems","2023"
"3603643936","06-2023-1254","2805","Drinking Water - Community Water Systems","2023"
"3603643941","06-2023-1255","2805","Drinking Water - Community Water Systems","2023"
"3603643942","06-2023-1256","2805","Drinking Water - Community Water Systems","2023"
"3603689170","06-2023-1258","2805","Drinking Water - Community Water Systems","2023"
"3603652189","06-2023-1260","2805","Drinking Water - Community Water Systems","2023"
"3603720326","06-2023-1261","2805","Drinking Water - Community Water Systems","2023"
"3603652230","06-2023-1262","2805","Drinking Water - Community Water Systems","2023"
"3603690451","06-2023-1263","2805","Drinking Water - Community Water Systems","2023"
"3603652235","06-2023-1264","2805","Drinking Water - Community Water Systems","2023"
"3603652245","06-2023-1265","2805","Drinking Water - Community Water Systems","2023"
"3603652249","06-2023-1266","2805","Drinking Water - Community Water Systems","2023"
"3603652253","06-2023-1267","2805","Drinking Water - Community Water Systems","2023"
"3603678405","06-2023-1268","2805","Drinking Water - Community Water Systems","2023"
