"ACTIVITY_ID","CASE_NUMBER","ACTIVITY_STATUS_DATE","ACTIVITY_TYPE_CODE","ACTIVITY_TYPE_DESC"
"157380","01-2005-9075","09/01/2005","SFD","Voluntary Disclosure"
"122560","02-2004-9270","08/12/2002","INS","Inspection/Evaluation"
"134269","01-2005-5024","08/26/2004","INV","Compliance Investigation"
"136641","01-2004-9139","12/11/2003","SFD","Voluntary Disclosure"
"135933","10-2005-0037","05/03/2004","INS","Inspection/Evaluation"
"178248","07-2006-0158","09/21/2004","INS","Inspection/Evaluation"
"178248","07-2006-0158","09/21/2004","INS","Inspection/Evaluation"
"178248","07-2006-0158","09/21/2004","INS","Inspection/Evaluation"
"162645","05-2005-2777","04/25/2005","SFD","Voluntary Disclosure"
"148926","05-2005-3937","04/29/2005","SFD","Voluntary Disclosure"
"142708","05-2005-0056","03/01/2005","SFD","Voluntary Disclosure"
"128102","04-2004-9929",,"CMD","Case File"
"140008","06-2005-1928","02/14/2005","INS","Inspection/Evaluation"
"119998","06-2004-2223",,"CMD","Case File"
"119998","06-2004-2223",,"CMD","Case File"
"136478","06-2005-1104",,"CMD","Case File"
"139071","06-2005-1105",,"CMD","Case File"
"146429","02-2005-7917","07/12/2004","INS","Inspection/Evaluation"
"138702","02-2005-7912","07/13/2004","INS","Inspection/Evaluation"
"600021737","07-2007-0025","08/13/2004","INS","Inspection/Evaluation"
"139428","05-2005-0310","08/19/2004","INS","Inspection/Evaluation"
"139425","05-2005-0309","09/01/2004","INS","Inspection/Evaluation"
"137439","06-2005-1812",,"CMD","Case File"
"137728","06-2005-1814",,"CMD","Case File"
"148672","06-2005-1972","11/03/2004","INS","Inspection/Evaluation"
"600012567","02-2006-7118","03/31/2005","INS","Inspection/Evaluation"
"173525","02-2006-0834","03/27/2006","SFD","Voluntary Disclosure"
"134849","10-2005-0018","08/27/2004","INS","Inspection/Evaluation"
"136713","10-2005-0054","08/30/2004","INS","Inspection/Evaluation"
"134582","10-2005-0015","08/25/2004","INS","Inspection/Evaluation"
"159029","08-2005-0214","01/12/2005","CMD","Case File"
"160313","02-2005-0026","09/22/2004","INV","Compliance Investigation"
"57680","HQ-2000-0011",,"AFR","Administrative - Formal"
"146813","06-2005-0508",,"CMD","Case File"
"171128","02-2005-0832","12/27/2005","SFD","Voluntary Disclosure"
"128754","06-2004-0518",,"CMD","Case File"
"140832","02-2004-0876","11/24/2004","SFD","Voluntary Disclosure"
"142831","02-2004-0879","12/17/2004","SFD","Voluntary Disclosure"
"134829","08-2004-0235","10/22/2004","SFD","Voluntary Disclosure"
"127328","06-2004-2386",,"CMD","Case File"
"128129","02-2004-9170","08/11/2004","INS","Inspection/Evaluation"
"143088","02-2005-9166","08/17/2004","INS","Inspection/Evaluation"
"115254","04-2003-9956",,"CMD","Case File"
"148683","08-2005-0085","10/20/2004","CMD","Case File"
"2600032348","04-2011-4253",,"CMD","Case File"
"122549","04-2004-9913",,"CMD","Case File"
"122551","04-2004-9912",,"CMD","Case File"
"122556","04-2004-9910",,"CMD","Case File"
"122433","04-2004-9916",,"CMD","Case File"
"122435","04-2004-9908",,"CMD","Case File"
"122437","04-2004-9909",,"CMD","Case File"
"122553","02-2004-9174","01/24/2002","INS","Inspection/Evaluation"
"135929","10-2005-0044","08/30/2004","INS","Inspection/Evaluation"
"135292","07-2005-0019",,"CMD","Case File"
"135294","07-2005-0020",,"CMD","Case File"
"600076501","05-2008-0018","11/30/2007","SFD","Voluntary Disclosure"
"169074","05-2006-0028","02/13/2006","SFD","Voluntary Disclosure"
"134868","08-2004-0236","10/22/2004","SFD","Voluntary Disclosure"
"134870","08-2004-0237","10/22/2004","SFD","Voluntary Disclosure"
"137839","06-2005-0614","01/11/2005","SFD","Voluntary Disclosure"
"137833","06-2005-0613","01/11/2005","SFD","Voluntary Disclosure"
"137834","06-2005-0612","01/11/2005","SFD","Voluntary Disclosure"
"137835","06-2005-0611","01/11/2005","SFD","Voluntary Disclosure"
"137838","06-2005-0610","01/11/2005","SFD","Voluntary Disclosure"
"131907","06-2004-0825",,"CMD","Case File"
"135682","06-2005-0601","11/16/2004","SFD","Voluntary Disclosure"
"135685","06-2005-0603","11/16/2004","SFD","Voluntary Disclosure"
"135688","06-2005-0605","11/16/2004","SFD","Voluntary Disclosure"
"166983","01-2006-1014","11/10/2004","INS","Inspection/Evaluation"
"200004665","01-2006-1202","11/10/2004","INS","Inspection/Evaluation"
"129018","06-2004-3315",,"CMD","Case File"
"142046","04-2004-9953",,"CMD","Case File"
"160155","07-2005-0418","08/26/2004","INS","Inspection/Evaluation"
"200003434","02-2006-9144","12/14/2004","INS","Inspection/Evaluation"
"136057","06-2005-1783",,"CMD","Case File"
"145144","06-2004-5101",,"CMD","Case File"
"145638","05-2005-3610","12/27/2004","INF","Information Request"
"143768","08-2005-0060",,"AFR","Administrative - Formal"
"164622","10-2006-0057","04/12/2005","INS","Inspection/Evaluation"
"138170","HQ-2005-0001","12/22/2004","SFD","Voluntary Disclosure"
"135582","06-2005-1762",,"CMD","Case File"
"2600032348","04-2011-4253",,"CMD","Case File"
"129806","02-2004-0893","09/20/2004","SFD","Voluntary Disclosure"
"140797","02-2004-0888","11/03/2004","SFD","Voluntary Disclosure"
"125831","06-2004-2381",,"CMD","Case File"
"126763","01-2004-9100","09/07/2004","SFD","Voluntary Disclosure"
"126762","03-2004-0381",,"CMD","Case File"
"600015596","HQ-2006-6007","07/29/2009","SFD","Voluntary Disclosure"
"600079071","06-2007-3410","07/29/2009","SFD","Voluntary Disclosure"
"131759","06-2004-0805",,"CMD","Case File"
"137565","04-2004-9956",,"CMD","Case File"
"123452","06-2004-2324",,"CMD","Case File"
"600034203","05-2007-0047","03/23/2007","SFD","Voluntary Disclosure"
"163417","02-2005-0849","10/07/2005","SFD","Voluntary Disclosure"
"135276","07-2005-0008","08/05/2004","INS","Inspection/Evaluation"
"130087","06-2005-1924",,"CMD","Case File"
"130994","08-2004-0219","07/07/2004","CMD","Case File"
"39131","06-1999-0463",,"CMD","Case File"
"37129","06-1997-0299",,"CMD","Case File"
"37130","06-1997-0300",,"CMD","Case File"
"37023","06-1997-0192",,"CMD","Case File"
"33224","05-2001-0598","02/03/2004","SFD","Voluntary Disclosure"
"40837","06-2000-1223",,"CMD","Case File"
"40838","06-2000-1224",,"CMD","Case File"
"40839","06-2000-1225",,"CMD","Case File"
"40841","06-2000-1227",,"CMD","Case File"
"40842","06-2000-1228",,"CMD","Case File"
"40843","06-2000-1229",,"CMD","Case File"
"40844","06-2000-1230",,"CMD","Case File"
"39559","06-1999-0895",,"CMD","Case File"
"39560","06-1999-0896",,"CMD","Case File"
"39561","06-1999-0897",,"CMD","Case File"
"40599","06-2000-0984",,"CMD","Case File"
"41085","06-2001-0183",,"CMD","Case File"
"40851","06-2000-1237",,"CMD","Case File"
"40853","06-2000-1240",,"CMD","Case File"
"39372","06-1999-0708",,"CMD","Case File"
"38270","06-1998-0578",,"CMD","Case File"
"38271","06-1998-0579",,"CMD","Case File"
"36898","06-1997-0066",,"CMD","Case File"
"36899","06-1997-0067",,"CMD","Case File"
"39942","06-2000-0316",,"CMD","Case File"
"39943","06-2000-0317",,"CMD","Case File"
"38392","06-1998-0700",,"CMD","Case File"
"38393","06-1998-0701",,"CMD","Case File"
"38394","06-1998-0702",,"CMD","Case File"
"38395","06-1998-0703",,"CMD","Case File"
"38396","06-1998-0704",,"CMD","Case File"
"38397","06-1998-0705",,"CMD","Case File"
"38398","06-1998-0706",,"CMD","Case File"
"38399","06-1998-0707",,"CMD","Case File"
"38706","06-1999-0026",,"CMD","Case File"
"38707","06-1999-0027",,"CMD","Case File"
"40244","06-2000-0625",,"CMD","Case File"
"40245","06-2000-0626",,"CMD","Case File"
"40246","06-2000-0627",,"CMD","Case File"
"40941","06-2001-0038",,"CMD","Case File"
"40745","06-2000-1131",,"CMD","Case File"
"40746","06-2000-1132",,"CMD","Case File"
"40747","06-2000-1133",,"CMD","Case File"
"40748","06-2000-1134",,"CMD","Case File"
"40749","06-2000-1135",,"CMD","Case File"
"40750","06-2000-1136",,"CMD","Case File"
"40751","06-2000-1137",,"CMD","Case File"
"40752","06-2000-1138",,"CMD","Case File"
"40753","06-2000-1139",,"CMD","Case File"
"40754","06-2000-1140",,"CMD","Case File"
"40755","06-2000-1141",,"CMD","Case File"
"38606","06-1998-0919",,"CMD","Case File"
"38607","06-1998-0920",,"CMD","Case File"
"38608","06-1998-0921",,"CMD","Case File"
"39562","06-1999-0898",,"CMD","Case File"
"38603","06-1998-0916",,"CMD","Case File"
"40715","06-2000-1101",,"CMD","Case File"
"40716","06-2000-1102",,"CMD","Case File"
"39962","06-2000-0337",,"CMD","Case File"
"39963","06-2000-0340",,"CMD","Case File"
"39964","06-2000-0341",,"CMD","Case File"
"39965","06-2000-0342",,"CMD","Case File"
"39795","06-2000-0168",,"CMD","Case File"
"43943","07-1990-0445",,"CMD","Case File"
"43944","07-1990-0446",,"CMD","Case File"
"41246","06-2001-0509",,"CMD","Case File"
"41247","06-2001-0510",,"CMD","Case File"
"41248","06-2001-0511",,"CMD","Case File"
"41587","06-2001-4508",,"CMD","Case File"
"41588","06-2001-4509",,"CMD","Case File"
"42219","06-2002-5100",,"CMD","Case File"
"41860","06-2002-1225",,"CMD","Case File"
"41861","06-2002-1227",,"CMD","Case File"
"41862","06-2002-1228",,"CMD","Case File"
"41863","06-2002-1242",,"CMD","Case File"
"36185","06-1995-0316",,"CMD","Case File"
"36186","06-1995-0317",,"CMD","Case File"
"37228","06-1997-0398",,"CMD","Case File"
"37229","06-1997-0399",,"CMD","Case File"
"39015","06-1999-0346",,"CMD","Case File"
"41154","06-2001-0252",,"CMD","Case File"
"38797","06-1999-0122",,"CMD","Case File"
"38798","06-1999-0123",,"CMD","Case File"
"29351","05-1995-0373",,"CMD","Case File"
"28606","05-1993-1486",,"CMD","Case File"
"41800","06-2002-0340",,"CMD","Case File"
"41801","06-2002-0341",,"CMD","Case File"
"42416","07-1985-0108",,"CMD","Case File"
"40472","06-2000-0856",,"CMD","Case File"
"41649","06-2001-4807",,"CMD","Case File"
"41650","06-2001-5102",,"CMD","Case File"
"41651","06-2001-5103",,"CMD","Case File"
"41652","06-2001-5104",,"CMD","Case File"
"37804","06-1998-0107",,"CMD","Case File"
"38032","06-1998-0338",,"CMD","Case File"
"38033","06-1998-0339",,"CMD","Case File"
"38034","06-1998-0340",,"CMD","Case File"
"38035","06-1998-0341",,"CMD","Case File"
"38036","06-1998-0342",,"CMD","Case File"
"38037","06-1998-0343",,"CMD","Case File"
"38038","06-1998-0344",,"CMD","Case File"
"38039","06-1998-0345",,"CMD","Case File"
"38040","06-1998-0346",,"CMD","Case File"
"39370","06-1999-0706",,"CMD","Case File"
"39371","06-1999-0707",,"CMD","Case File"
"39796","06-2000-0169",,"CMD","Case File"
"39797","06-2000-0170",,"CMD","Case File"
"39798","06-2000-0171",,"CMD","Case File"
"39799","06-2000-0172",,"CMD","Case File"
"39800","06-2000-0173",,"CMD","Case File"
"39801","06-2000-0174",,"CMD","Case File"
"39802","06-2000-0175",,"CMD","Case File"
"39803","06-2000-0176",,"CMD","Case File"
"40825","06-2000-1211",,"CMD","Case File"
"40826","06-2000-1212",,"CMD","Case File"
"40827","06-2000-1213",,"CMD","Case File"
"40468","06-2000-0852",,"CMD","Case File"
"42206","06-2002-4801",,"AFR","Administrative - Formal"
"42206","06-2002-4801",,"AFR","Administrative - Formal"
"40469","06-2000-0853","06/23/2000","SFD","Voluntary Disclosure"
"40487","06-2000-0871",,"CMD","Case File"
"41942","06-2002-1773",,"CMD","Case File"
"43933","07-1990-0432",,"CMD","Case File"
"38009","06-1998-0315",,"CMD","Case File"
"38010","06-1998-0316",,"CMD","Case File"
"38117","06-1998-0423",,"CMD","Case File"
"38118","06-1998-0424",,"CMD","Case File"
"40046","06-2000-0424",,"CMD","Case File"
"37230","06-1997-0400",,"CMD","Case File"
"39659","06-2000-0032",,"CMD","Case File"
"39660","06-2000-0033",,"CMD","Case File"
"39661","06-2000-0034",,"CMD","Case File"
"38682","06-1998-0995",,"CMD","Case File"
"38959","06-1999-0288",,"CMD","Case File"
"37894","06-1998-0198",,"CMD","Case File"
"37494","06-1997-0666",,"CMD","Case File"
"37495","06-1997-0667",,"CMD","Case File"
"37496","06-1997-0668",,"CMD","Case File"
"38407","06-1998-0715",,"CMD","Case File"
"38408","06-1998-0716",,"CMD","Case File"
"38409","06-1998-0717",,"CMD","Case File"
"38410","06-1998-0718",,"CMD","Case File"
"38332","06-1998-0640",,"CMD","Case File"
"38333","06-1998-0641",,"CMD","Case File"
"38334","06-1998-0642",,"CMD","Case File"
"38335","06-1998-0643",,"CMD","Case File"
"38056","06-1998-0362",,"CMD","Case File"
"38604","06-1998-0917",,"CMD","Case File"
"38605","06-1998-0918",,"CMD","Case File"
"25135","05-1982-0003",,"CMD","Case File"
"41216","06-2001-0315",,"CMD","Case File"
"34241","06-1987-0213",,"CMD","Case File"
"30397","05-1997-0483",,"CMD","Case File"
"40942","06-2001-0039",,"CMD","Case File"
"40942","06-2001-0039",,"CMD","Case File"
"39202","06-1999-0536",,"CMD","Case File"
"39203","06-1999-0537",,"CMD","Case File"
"39204","06-1999-0538",,"CMD","Case File"
"38623","06-1998-0936",,"CMD","Case File"
"39569","06-1999-0905",,"CMD","Case File"
"40975","06-2001-0072",,"CMD","Case File"
"40058","06-2000-0436",,"CMD","Case File"
"40059","06-2000-0437",,"CMD","Case File"
"40060","06-2000-0438",,"CMD","Case File"
"40062","06-2000-0440",,"CMD","Case File"
"40091","06-2000-0471",,"CMD","Case File"
"40092","06-2000-0472",,"CMD","Case File"
"40093","06-2000-0473",,"CMD","Case File"
"40047","06-2000-0425",,"CMD","Case File"
"40048","06-2000-0426",,"CMD","Case File"
"40049","06-2000-0427",,"CMD","Case File"
"40050","06-2000-0428",,"CMD","Case File"
"40051","06-2000-0429",,"CMD","Case File"
"40052","06-2000-0430",,"CMD","Case File"
"40053","06-2000-0431",,"CMD","Case File"
"40054","06-2000-0432",,"CMD","Case File"
"40055","06-2000-0433",,"CMD","Case File"
"36865","06-1997-0033",,"CMD","Case File"
"39827","06-2000-0200",,"CMD","Case File"
"40024","06-2000-0402",,"CMD","Case File"
"40025","06-2000-0403",,"CMD","Case File"
"40026","06-2000-0404",,"CMD","Case File"
"40027","06-2000-0405",,"CMD","Case File"
"39529","06-1999-0865",,"CMD","Case File"
"39035","06-1999-0366",,"CMD","Case File"
"39036","06-1999-0367",,"CMD","Case File"
"39037","06-1999-0368",,"CMD","Case File"
"39038","06-1999-0369",,"CMD","Case File"
"39039","06-1999-0370",,"CMD","Case File"
"47746","08-1985-0010",,"CMD","Case File"
"48628","08-1990-0093",,"CMD","Case File"
"41964","06-2002-1795",,"CMD","Case File"
"41965","06-2002-1796",,"CMD","Case File"
"42203","06-2002-4543",,"CMD","Case File"
"43373","07-1989-0024",,"CMD","Case File"
"43374","07-1989-0025",,"CMD","Case File"
"43375","07-1989-0026",,"CMD","Case File"
"43376","07-1989-0027",,"CMD","Case File"
"43412","07-1989-0134",,"CMD","Case File"
"44031","07-1991-0089",,"CMD","Case File"
"44055","07-1991-0120",,"CMD","Case File"
"45057","07-1994-0242",,"CMD","Case File"
"45058","07-1994-0243",,"CMD","Case File"
"42065","06-2002-4101",,"CMD","Case File"
"51241","08-1999-0118",,"CMD","Case File"
"51242","08-1999-0119",,"CMD","Case File"
"49150","08-1992-0162",,"CMD","Case File"
"49151","08-1992-0163",,"CMD","Case File"
"50925","08-1998-0021",,"CMD","Case File"
"48589","08-1990-0054",,"CMD","Case File"
"41395","06-2001-1329",,"CMD","Case File"
"41396","06-2001-1330",,"CMD","Case File"
"41397","06-2001-1331",,"CMD","Case File"
"41398","06-2001-1332",,"CMD","Case File"
"41399","06-2001-1333",,"CMD","Case File"
"41400","06-2001-1334",,"CMD","Case File"
"44029","07-1991-0086",,"CMD","Case File"
"48185","08-1988-0049",,"CMD","Case File"
"42184","06-2002-4524",,"CMD","Case File"
"42185","06-2002-4525",,"CMD","Case File"
"47180","07-2001-0026","11/29/2000","SFD","Voluntary Disclosure"
"47181","07-2001-0027","12/12/2000","SFD","Voluntary Disclosure"
"48563","08-1990-0028",,"CMD","Case File"
"48564","08-1990-0029",,"CMD","Case File"
"48565","08-1990-0030",,"CMD","Case File"
"48566","08-1990-0031",,"CMD","Case File"
"48567","08-1990-0032",,"CMD","Case File"
"48569","08-1990-0034",,"CMD","Case File"
"46478","07-1999-0304","09/29/1999","SFD","Voluntary Disclosure"
"46479","07-1999-0305","09/29/1999","SFD","Voluntary Disclosure"
"46480","07-1999-0306","09/29/1999","SFD","Voluntary Disclosure"
"48931","08-1991-0102",,"CMD","Case File"
"48932","08-1991-0103",,"CMD","Case File"
"53664","09-2000-0396",,"CMD","Case File"
"53665","09-2000-0397",,"CMD","Case File"
"53666","09-2000-0398",,"CMD","Case File"
"53667","09-2000-0399",,"CMD","Case File"
"53668","09-2000-0400",,"CMD","Case File"
"53669","09-2000-0401",,"CMD","Case File"
"53670","09-2000-0402",,"CMD","Case File"
"53671","09-2000-0403",,"CMD","Case File"
"53588","09-2000-0320",,"CMD","Case File"
"54282","10-1991-0225",,"CMD","Case File"
"54283","10-1991-0226",,"CMD","Case File"
"54284","10-1991-0227",,"CMD","Case File"
"53449","09-2000-0177",,"CMD","Case File"
"53376","09-2000-0104",,"CMD","Case File"
"53377","09-2000-0105",,"CMD","Case File"
"53064","09-1999-0001",,"CMD","Case File"
"53802","09-2001-0095",,"CMD","Case File"
"53803","09-2001-0096",,"CMD","Case File"
"53285","09-2000-0013",,"CMD","Case File"
"51418","08-2000-0016",,"CMD","Case File"
"51419","08-2000-0017",,"CMD","Case File"
"51420","08-2000-0019",,"CMD","Case File"
"53116","09-1999-0054",,"CMD","Case File"
"53117","09-1999-0055",,"CMD","Case File"
"50659","08-1997-0012",,"CMD","Case File"
"53682","09-2000-0414",,"CMD","Case File"
"53683","09-2000-0415",,"CMD","Case File"
"53684","09-2000-0416",,"CMD","Case File"
"53685","09-2000-0417",,"CMD","Case File"
"53563","09-2000-0295",,"CMD","Case File"
"53564","09-2000-0296",,"CMD","Case File"
"55574","10-1998-0113",,"CMD","Case File"
"54631","10-1992-0250",,"CMD","Case File"
"55042","10-1994-0206",,"CMD","Case File"
"51742","08-2001-0031",,"CMD","Case File"
"55045","10-1994-0210",,"CMD","Case File"
"55047","10-1994-0212",,"CMD","Case File"
"56194","10-2001-0095",,"CMD","Case File"
"51423","08-2000-0022",,"INF","Information Request"
"51410","08-2000-0008",,"AIF","Administrative - Informal"
"53658","09-2000-0390",,"CMD","Case File"
"56156","10-2001-0056",,"CMD","Case File"
"55795","10-1999-0188",,"AFR","Administrative - Formal"
"51789","08-2001-0078",,"INF","Information Request"
"55538","10-1998-0075",,"CMD","Case File"
"54659","10-1992-0312",,"CMD","Case File"
"54660","10-1992-0313",,"CMD","Case File"
"54628","10-1992-0247",,"CMD","Case File"
"51125","08-1999-0001",,"OSR","Offsite Record Review"
"53516","09-2000-0248",,"CMD","Case File"
"53589","09-2000-0321",,"CMD","Case File"
"53590","09-2000-0322",,"CMD","Case File"
"53591","09-2000-0323",,"CMD","Case File"
"50810","08-1997-0169",,"CMD","Case File"
"50811","08-1997-0170",,"CMD","Case File"
"50812","08-1997-0171",,"CMD","Case File"
"51290","08-1999-0167",,"CMD","Case File"
"55629","10-1999-0014",,"CMD","Case File"
"55630","10-1999-0015","02/02/2001","SFD","Voluntary Disclosure"
"51923","08-2002-0014",,"CMD","Case File"
"51284","08-1999-0161",,"OSR","Offsite Record Review"
"51181","08-1999-0057",,"INS","Inspection/Evaluation"
"51180","08-1999-0056","06/18/1998","INS","Inspection/Evaluation"
"55602","10-1998-0143",,"CMD","Case File"
"51671","08-2000-0273",,"CMD","Case File"
"50798","08-1997-0157",,"CMD","Case File"
"50799","08-1997-0158",,"CMD","Case File"
"51569","08-2000-0170",,"CMD","Case File"
"51570","08-2000-0171",,"CMD","Case File"
"51595","08-2000-0196",,"CMD","Case File"
"51596","08-2000-0197",,"CMD","Case File"
"51599","08-2000-0200",,"CMD","Case File"
"51601","08-2000-0202",,"CMD","Case File"
"51602","08-2000-0203",,"CMD","Case File"
"51603","08-2000-0204",,"CMD","Case File"
"51604","08-2000-0205",,"CMD","Case File"
"51605","08-2000-0206",,"CMD","Case File"
"51606","08-2000-0207",,"CMD","Case File"
"51501","08-2000-0102",,"CMD","Case File"
"51502","08-2000-0103",,"CMD","Case File"
"51503","08-2000-0104",,"CMD","Case File"
"51504","08-2000-0105",,"CMD","Case File"
