"ACTIVITY_ID","CASE_NUMBER","FED_PENALTY","ST_LCL_PENALTY","TOTAL_SEP","COMPLIANCE_ACTION_COST","FEDERAL_COST_RECOVERY_AMT","STATE_LOCAL_COST_RECOVERY_AMT","PENALTY_COLLECTED_AMT"
"3400170746","06-2013-4333","2100","0","0","0",,,"2100"
"3400177712","05-2013-0328","0","0","0","0",,,"0"
"3400178775","02-2014-9269","1000","0","0","200",,,"0"
"3400178844","04-2014-2002","19195","0","0","100",,,"19195"
"3400221086","06-2014-0506","3200","0","0","1500",,,"3200"
"3600827970","06-2016-4509","500","0","0","50000",,,"500"
"3600812855","02-2016-3112","0","0","0","100000",,,"0"
"3600814696","07-2016-0322","16200","0","4750","20000",,,"16200"
"3602107310","06-2019-4814","37200","0","0","20000",,,"37200"
"3600651300","04-2016-9727","0","0","0","0",,,"0"
"3600652932","04-2016-9735","0","0","0","0",,,"0"
"3600654314","02-2016-7943","1050","0","0","1470",,,"0"
"3600662469","05-2016-9905","200000","0","250000","29789",,,"200000"
"3604920644","05-2026-9905","7500","0","0","0",,,"7500"
"3600668898","03-2016-0025","5000","0","31645","750",,,"5000"
"3600686107","06-2016-1741","0","0","0","40000",,,"0"
"3600791692","06-2016-1813","0","0","0","4000",,,"0"
"3602490213","08-2021-0067","1750","0","0","5000",,,"0"
"3600655693","04-2016-9792","0","0","0","0",,,"0"
"3600653745","06-2016-1731","0","0","0","30000",,,"0"
"3600674441","04-2016-3337","0","0","0","0",,,"0"
"3600686012","04-2016-3371","0","0","0","0",,,"0"
"3600675934","EF-2016-8219","17963","0","0","100592",,,"17963"
"3600681720","01-2016-1005","60500","0","82900","259897",,,"0"
"3600694617","05-2016-5019","137500","0","0","0",,,"137500"
"3600675945","EF-2016-8220","20542","0","0","115033",,,"20542"
"3600656208","04-2016-9786","0","0","0","0",,,"0"
"3600099458","04-2015-1768","0","0","0","100",,,"0"
"3600111698","02-2015-3107","0","0","0","35000",,,"0"
"3600123209","06-2015-4310","1200","0","0","1200",,,"1200"
"3600123297","06-2015-0907","22400","0","0","20000",,,"22400"
"3600113155","01-2015-1504","7000","0","268200","0",,,"0"
"3600020061","06-2015-0312","0","0","0","1500",,,"0"
"3600021597","04-2015-1503","40600","0","0","1000",,,"40600"
"3600021637","01-2015-1002","0","0","0","0",,,"0"
"3600049957","08-2015-0025","0","0","0","946000",,,"0"
"2600037720","06-2011-2709","9000","0","0","0",,,"9000"
"3600125500","03-2015-0016","0","0","0","816850",,,"0"
"3400300892","01-2014-7556","54644","0","20000","0",,,"0"
"3600013607","05-2015-7289","64000","0","0","0",,,"64000"
"3000010236","EF-2012-0001","1200000","0","0","225000",,,"1200000"
"3600092293","06-2014-0622","0","0","0","1500",,,"0"
"3600006500","02-2015-3003","0","0","0","19019",,,"0"
"3600024962","02-2015-3007","0","0","0","7610.07",,,"0"
"3400245511","06-2014-1774","39000","0","0","0",,,"39000"
"3400230296","02-2014-7501","11480","0","0","500",,,"0"
"3600065799","02-2015-8025","0","0","0","1600",,,"0"
"3600068206","10-2015-0071","420","0","0","500",,,"420"
"3600003829","06-2015-0309","0","0","0","1500",,,"0"
"3600024965","02-2015-8018","0","0","0","1000",,,"0"
"3400228117","02-2014-7102","69000","0","0","4500",,,"0"
"3600023732","04-2015-1753","0","0","0","100",,,"0"
"3600028650","05-2015-0022","2290","0","0","0",,,"2290"
"3600003627","10-2015-0035","70","0","0","50",,,"70"
"3600028907","02-2015-3010","0","0","0","5500",,,"0"
"3600029803","10-2015-0031","20150","0","0","703",,,"20150"
"3600024913","04-2015-9812","420","0","0","180",,,"420"
"3600033129","04-2015-4755","0","0","0","100",,,"0"
"3600054333","07-2015-0051","3000","0","0","500",,,"3000"
"3600020648","05-2015-0017","0","0","0","0",,,"0"
"3600067347","07-2015-0081","19040","0","0","2414",,,"19040"
"3600020632","06-2014-1849","0","0","0","10000",,,"0"
"3600033123","02-2015-9127","21300","0","0","2000",,,"0"
"3600019476","04-2014-2049","58030","0","0","100",,,"58030"
"3600020278","03-2015-0018","0","0","0","320000",,,"0"
"3400262425","01-2014-2514","100000","0","0","30845",,,"0"
"3600021770","07-2015-0036","5000","0","0","17500",,,"5000"
"3600013923","02-2015-8013","0","0","0","1200",,,"0"
"3600025993","05-2015-9902","24460","0","0","0",,,"24460"
"3600026169","06-2014-1847","0","0","0","20000",,,"0"
"3400136159","EF-2013-0003","93656600","6343400","0","264000000",,,"100000000"
"3600015799","EF-2015-8108","6135","0","0","22699",,,"6135"
"3600026005","05-2015-0020","18300","0","0","0",,,"18300"
"2600059664","08-2011-0205","88900","0","0","0",,,"88900"
"3400260242","10-2014-0146","205000","0","0","591050",,,"205000"
"3600026773","04-2015-2002","9065","0","0","100",,,"9065"
"3600072301","03-2015-0029","100","0","0","5000",,,"0"
"3600023024","08-2015-0007","7200","0","0","15000",,,"7200"
"3600025064","10-2015-0045","44722","0","0","157538",,,"44722"
"3600079648","06-2014-0627","0","0","0","1500",,,"0"
"3600015866","02-2015-8011","0","0","0","600",,,"0"
"3600078958","05-2015-5024","14871","0","0","0",,,"0"
"3600001196","05-2015-7286","7600","0","0","0",,,"7600"
"3600081992","06-2013-3337","137500","0","0","0",,,"137500"
"3400290837","06-2014-1752","4000","0","0","0",,,"4000"
"3600080729","HQ-2015-5001","36473","0","0","22000",,,"36473"
"3600084033","01-2015-1005","10960","0","0","6000",,,"10960"
"3600096116","05-2015-0044","943","0","8483","0",,,"943"
"3600098639","04-2015-1759","0","0","0","100",,,"0"
"3600082776","05-2015-4444","35000","0","0","0",,,"35000"
"3600088690","05-2015-5029","3000","0","0","0",,,"3000"
"3600002176","07-2015-0106","2900","0","0","4500",,,"2900"
"3600003086","02-2015-8016","0","0","0","3000",,,"0"
"3600003184","07-2015-0008","1200","0","0","1000",,,"1200"
"3600092247","04-2015-1507","26197","0","84504","4000",,,"26197"
"3600088801","05-2015-2004","210","0","0","400",,,"210"
"3600094786","08-2015-0037","0","0","0","0",,,"0"
"3600002528","05-2015-0005","299000","0","0","0",,,"299000"
"3600027426","02-2015-3019","0","0","0","0",,,"0"
"3600002193","04-2015-9802","420","0","0","360",,,"420"
"3400298102","08-2014-0138","27000","0","0","1630",,,"27000"
"3600100017","05-2015-9908","0","0","0","0",,,"0"
"3600061868","06-2015-1750","0","0","0","100000",,,"0"
"3600093286","09-2015-1005","1900","0","0","12000",,,"1900"
"3600051339","05-2015-0023","4000","0","0","0",,,"4000"
"3600062208","10-2015-0009","1600","0","0","1600",,,"1600"
"3600064617","07-2015-0074","400","0","0","500",,,"400"
"3600032889","07-2015-0042","0","0","0","5180",,,"0"
"3600068424","06-2015-4801","9740","0","0","31655",,,"9740"
"600013314","03-2006-0304","373750","81250","0","1327600",,,"373750"
"2200008987","04-2010-9021","0","0","0","10740000",,,"0"
"3600064291","06-2015-0908","146585","0","0","47955",,,"146585"
"3600087471","06-2015-1720","0","0","0","5000",,,"0"
"3600107325","05-2015-0050","4300","0","0","0",,,"4300"
"3600107624","09-2015-0509","3800","0","0","0",,,"3800"
"3600112632","06-2015-1735","0","0","0","2000",,,"0"
"3600112636","08-2015-0042","1260","0","0","1260",,,"1260"
"3600125757","02-2015-9273","1000","0","0","100",,,"0"
"3600115695","04-2015-3127","0","0","0","15000",,,"0"
"3600115401","01-2015-2018","14500","0","0","10000",,,"14500"
"3600051156","03-2015-0024","65000","0","0","500",,,"0"
"3600115307","06-2015-1746","0","0","0","2000",,,"0"
"3600115618","01-2015-2019","4800","0","0","60000",,,"4800"
"3600107637","07-2015-0170","5000","0","0","1000",,,"5000"
"3600116273","06-2015-0504","15000","0","0","1842",,,"15000"
"3600118864","02-2015-8026","0","0","0","1200",,,"0"
"3600059640","06-2015-0305","5100","0","0","1020",,,"5100"
"3600129408","02-2015-3044","0","0","0","7827.34",,,"0"
"3600069729","05-2015-5022","150000","0","820000","1168800",,,"150000"
"1800030389","02-2009-3802","13500","0","0","0",,,"0"
"3600107580","04-2015-3750","0","0","0","2184000",,,"0"
"3600067743","06-2015-1719","0","0","0","2500",,,"0"
"3600087149","03-2015-0025","7862","0","0","300",,,"0"
"3600089082","03-2015-0075","25000","0","0","500",,,"0"
"3600094073","08-2015-0027","0","0","0","25000",,,"0"
"3400257483","10-2014-0141","1100","0","0","650",,,"1100"
"3600174045","01-2015-1009","41000","0","322100","0",,,"0"
"3600158308","09-2015-5005","11484","0","0","350",,,"11484"
"3600158410","06-2015-3510","45600","0","0","0",,,"45600"
"3600161614","04-2015-4002","18000","0","0","2000",,,"18000"
"3600178560","08-2015-0075","0","0","0","0",,,"0"
"3600161587","02-2015-8030","0","0","0","5000",,,"0"
"3600182347","06-2015-4813","18497","0","0","60115",,,"0"
"3600178427","04-2015-3131","400","0","0","100",,,"400"
"3600178452","04-2015-3130","800","0","0","100",,,"800"
"3600154130","03-2015-0167","3400","0","0","500",,,"0"
"3600171776","04-2015-9832","630","0","0","8130",,,"630"
"3600171320","03-2015-0123","37500","0","0","1000",,,"0"
"3600171803","06-2015-1216","0","0","0","10000",,,"0"
"3600142292","05-2015-0064","15000","0","0","0",,,"0"
"3600171258","03-2015-0176","15892","0","0","280",,,"0"
"3600177076","07-2015-0317","10129","0","0","8200",,,"10129"
"3600141716","03-2015-0061","1560","0","0","8700",,,"0"
"3600176968","06-2015-0914","95078","0","0","30000",,,"95078"
"3600164213","05-2015-7321","1600","0","0","0",,,"1600"
"3600144841","02-2015-7908","210","0","0","220",,,"0"
"3600160442","04-2015-2008","358","0","1341","100",,,"358"
"3600155288","06-2013-1304","0","0","0","200000",,,"0"
"3600151155","05-2015-0070","4004","0","0","0",,,"4004"
"3600183062","09-2015-3501","2000","0","0","11567",,,"2000"
"3600154137","03-2015-0134","40900","0","0","500",,,"0"
"3600151647","08-2015-0051","0","0","0","560",,,"0"
"3600139189","08-2014-0108","103000","0","0","0",,,"103000"
"3600157730","03-2015-0118","0","0","0","0",,,"0"
"3600158731","02-2015-3106","0","0","0","6440.45",,,"0"
"3600170873","08-2014-0144","90000","0","50000","300000",,,"90000"
"2600030843","08-2011-0104","84000","0","0","0",,,"0"
"3600157411","02-2015-3055","0","0","0","1482.52",,,"0"
"3600180862","03-2015-0114","0","0","0","6853",,,"0"
"3600149244","04-2015-1782","0","0","0","100",,,"0"
"3600169006","06-2015-4501","500","0","0","8420.71",,,"500"
"3600159100","07-2015-0290","2700","0","0","32000",,,"2700"
"3600172130","06-2015-1795","0","0","0","200",,,"0"
"3400264553","07-2014-0210","0","0","0","0",,,"0"
"3600172476","07-2015-0301","78830","0","0","11242",,,"78830"
"3600143162","06-2015-1772","0","0","0","200",,,"0"
"3600137943","07-2015-0224","12600","0","0","12050",,,"12600"
"3600137992","07-2015-0220","3120","0","0","14000",,,"3120"
"3000005968","02-2012-0005","1108771","0","691229","10016000",,,"0"
"3600141338","05-2015-7307","18025","0","84975","0",,,"18025"
"3600137967","07-2015-0222","6600","0","0","62300",,,"6600"
"3600156360","07-2015-0285","3000","0","0","300",,,"3000"
"3400288685","04-2014-9010","0","0","0","0",,,"0"
"1400005871","09-2008-0507","875000","0","16054974","2600000",,,"875000"
"3600150518","06-2015-1725","11395","0","0","0",,,"11395"
"3600137440","03-2015-9002","0","0","0","3000",,,"0"
"3600188326","07-2015-0322","8600","0","0","250",,,"8600"
"3600188877","EF-2015-8167","17550","0","0","108349",,,"17550"
"3600190168","02-2015-8039","0","0","0","3400",,,"0"
"3400158620","05-2013-5045","300000","0","0","0",,,"300000"
"3600210067","07-2015-0320","4576","0","0","500",,,"4576"
"3600212020","06-2015-1825","0","0","0","200",,,"0"
"3600175556","07-2015-0310","4000","0","0","0",,,"4000"
"3600096223","06-2015-1753","0","0","0","5100",,,"0"
"3600187507","04-2015-1575","25000","0","0","0",,,"25000"
"3600209475","07-2015-0331","4720","0","0","4000",,,"4720"
"3600187559","04-2015-1577","32000","0","0","0",,,"32118.34"
"3600192555","EF-2015-8184","0","0","0","5649",,,"0"
"3600191121","01-2015-2027","8000","0","0","150000",,,"8000"
"3602487538","08-2021-0065","10675","0","0","1000",,,"0"
"3600188971","EF-2015-8175","4331","0","0","26736",,,"4331"
"3600193768","03-2015-0084","36000","0","0","0",,,"0"
"3600196470","03-2015-0137","0","0","0","1000",,,"0"
"3600191070","02-2015-8041","0","0","0","13400",,,"0"
"3600190163","02-2015-8036","0","0","0","3400",,,"0"
"3600209473","02-2015-7926","70","0","0","500",,,"0"
"3600159033","06-2015-1811","0","0","0","200",,,"0"
"3600191976","09-2015-5006","15100","0","0","4200",,,"15100"
"3600187341","04-2015-1594","0","0","0","5000",,,"0"
"3600187354","10-2015-9001","0","0","0","5000",,,"0"
"3600212038","06-2015-1831","0","0","0","200",,,"0"
"3600209711","04-2015-1631","0","0","0","100",,,"0"
"3600196459","03-2015-0149","0","0","0","1000",,,"0"
"3600181553","06-2015-1227","0","0","0","400",,,"0"
"3600196500","06-2015-0939","79310","0","0","50000",,,"79310"
"3600005174","02-2015-8401","3000","0","0","1000",,,"0"
"3600209836","06-2015-0317","1100","0","0","220",,,"1100"
"3600209252","04-2015-1627","0","0","0","100",,,"0"
"3600223523","06-2015-1832","0","0","0","200",,,"0"
"3600223602","07-2015-0340","2000","0","0","4500",,,"2000"
"3602183179","06-2020-1744","0","0","0","0",,,"0"
"3601475672","09-2018-0612","10200","0","0","0",,,"10200"
"3600173408","06-2015-3515","600","0","0","600",,,"600"
"3600234712","06-2015-4817","12791","0","0","41571",,,"12791"
"3600247649","04-2015-3154","400","0","0","100",,,"400"
"3600222417","05-2015-5057","0","0","0","10000",,,"0"
"3600233785","07-2015-0345","13000","0","0","381",,,"13000"
"3600242748","04-2015-1638","0","0","0","100",,,"0"
"3400161870","03-2013-7013","687500","687500","0","300000000",,,"688286.01"
"3600905661","03-2017-0027","1200","0","0","0",,,"1200"
"3600236469","04-2014-2541","420","0","0","2",,,"420"
"3600248237","06-2013-1296","0","0","0","750000",,,"0"
"3600154319","10-2015-0124","15000","0","0","425000",,,"15000"
"3600234672","06-2015-4311","2950","0","0","2950",,,"2950"
"3600246180","10-2015-0154","420","0","0","13000",,,"420"
"3600246387","04-2015-2514","730","0","0","0",,,"730"
"3600224620","02-2015-4204","6200","0","0","1700",,,"0"
"3600250000","02-2015-9106","7100","0","0","4000",,,"0"
"3600250014","06-2015-1851","0","0","0","3000",,,"0"
"3600242620","08-2015-0082","0","0","0","382541",,,"0"
"3600157413","06-2015-1791","0","0","0","200",,,"0"
"3600244122","04-2015-4005","17700","0","0","0",,,"17700"
"3600249191","04-2015-4011","53253","0","0","10000",,,"53253"
"3600159061","06-2015-1808","0","0","0","200",,,"0"
"3600447760","04-2016-1633","0","0","0","100",,,"0"
"3600809753","04-2016-1022","2352","0","0","200",,,"2352"
"3600850537","01-2017-2002","2200","0","0","2882",,,"0"
"3600660731","04-2015-5017","4500","0","0","465722.77",,,"4500"
"3600496323","10-2016-0056","12000","0","0","0",,,"12000"
"3600476054","04-2016-5750","0","0","0","100000",,,"0"
"3600809250","03-2016-0453","0","0","0","0",,,"0"
"3600812977","04-2016-1014","7500","0","0","4300",,,"0"
"3600814753","10-2016-0171","0","0","0","1000",,,"0"
"3600818637","02-2016-1005","0","0","0","3000",,,"0"
"3600701468","04-2016-2013","53620","0","0","100",,,"53620"
"3600669011","04-2016-2005","4760","0","0","100",,,"4760"
"3600182159","06-2015-3514","1600","0","0","0",,,"1600"
"3600462499","02-2016-3009","0","0","0","10745.6",,,"0"
"3600458248","06-2016-0606","0","0","0","1500",,,"0"
"3600467677","04-2016-9809","420","0","0","250",,,"0"
"3600786589","04-2016-3128","13770","0","0","100",,,"13770"
"3600802949","09-2016-5007","39127","0","0","10000",,,"39127"
"3600806055","03-2016-0485","0","0","0","0",,,"0"
"3600730892","04-2016-2501","9940","0","0","100",,,"9940"
"3600806164","03-2016-0493","0","0","0","0",,,"0"
"3600818241","04-2015-5750","0","0","0","46000",,,"0"
"3600481156","04-2013-9179","0","0","0","0",,,"0"
"3600486785","04-2016-1639","0","0","0","100",,,"0"
"3600814977","08-2016-0091","0","0","0","3000",,,"0"
"3600724263","05-2016-0043","0","0","0","0",,,"0"
"3600443109","05-2016-7345","5400","0","0","0",,,"5400"
"3600471497","06-2016-4301","600","0","0","600",,,"600"
"2200035902","07-2011-0059","0","0","0","2000",,,"0"
"3600736591","04-2016-9819","630","0","0","1360",,,"630"
"3600403186","10-2016-0029","99870","0","0","20000",,,"99870"
"3600735338","07-2016-0201","62400","0","0","0",,,"62400"
"3600746403","03-2016-0116","0","0","0","12500",,,"0"
"3600802309","05-2016-0070","12053","0","0","0",,,"0"
"3600820812","07-2016-0366","0","0","0","2500",,,"0"
"3600792337","03-2016-0154","26066","0","0","5000",,,"0"
"3600392319","07-2015-0400","1700","0","0","1700",,,"1700"
"3600467247","06-2016-1717","0","0","0","20000",,,"0"
"3600467683","04-2016-4752","0","0","0","8000",,,"0"
"3600486558","04-2016-1644","0","0","0","100",,,"0"
"3600671578","04-2016-3305","0","0","0","0",,,"0"
"3600749765","05-2016-5030","15000","0","450000","20000",,,"15000"
"3600466453","04-2015-5012","500","0","0","0",,,"500"
"3600754693","07-2016-0221","0","0","0","10000",,,"0"
"3601167548","02-2017-3311","15000","0","0","2000",,,"0"
"3601168974","02-2017-9274","8428","0","0","50",,,"0"
"3601169098","08-2017-0075","3500","0","0","250000",,,"3500"
"3601300698","05-2018-0066","0","0","0","0",,,"0"
"3600391943","10-2015-0164","420","0","0","100",,,"420"
"3601297609","03-2018-0015","40649","0","0","0",,,"40649"
"3601164205","05-2017-0078","1200","0","0","0",,,"1200"
"3600113545","06-2015-1756","7500","0","0","22000",,,"7500"
"3600396049","04-2015-4503","13500","0","0","0",,,"13500"
"3600771855","03-2016-0117","3000","0","0","3000",,,"0"
"3600774787","04-2009-9232","0","0","0","0",,,"0"
"3600777863","04-2009-9177","0","0","0","0",,,"0"
"3400258750","06-2014-1769","44802","0","167000","0",,,"44802"
"3000064984","10-2012-0219","0","0","0","0",,,"0"
"3601299060","07-2018-0098","0","0","0","0",,,"0"
"3601168240","04-2017-9130","0","0","0","0",,,"0"
"3600399238","01-2015-1020","0","0","0","60578",,,"0"
"3600191920","EF-2015-8178","2516","0","0","15530",,,"2516"
"3600773111","04-2016-4775","0","0","0","99100",,,"0"
"3600663877","10-2016-0071","576","0","0","0",,,"576"
"3600158984","06-2015-3342","0","0","0","10000",,,"0"
"3600791642","01-2016-1011","33113","0","0","132450",,,"0"
"3600726754","01-2016-2016","30000","0","0","0",,,"30000"
"3600775673","05-2016-0059","100000","0","400000","0",,,"100000"
"3600670038","04-2015-2018","12379","0","46419","100",,,"12379"
"3600953598","04-2017-8009","20153","0","0","1000",,,"20153"
"3600236615","04-2015-2025","24375","0","0","100",,,"24410.31"
"3600486277","04-2015-3011","3420","0","0","5000",,,"3420"
"3600783692","07-2016-0209","0","0","0","0",,,"0"
"3400293405","02-2014-7106","64350","0","0","1000",,,"0"
"3600496719","09-2016-4010","0","0","0","0",,,"0"
"3600700860","04-2016-2902","4819","0","0","0",,,"4819"
"3600730834","02-2016-3305","11800","0","0","0",,,"0"
"3600794341","04-2016-1006","4490","0","0","9000",,,"4490"
"3600795751","07-2016-0296","1800","0","0","0",,,"1800"
"3600823849","07-2016-0360","7225","0","0","0",,,"7225"
"3600823962","06-2016-1232","0","0","0","215333",,,"0"
"3600828919","06-2016-4511","4000","0","0","4000",,,"4000"
"3600826790","EF-2016-8126","11292","0","0","0",,,"11292"
"3600769651","09-2016-6500","0","0","0","0",,,"0"
"3600807044","04-2015-8008","57400","0","0","1200",,,"57400"
"3600801678","03-2016-0172","38862","0","0","100",,,"0"
"3600391079","05-2015-5082","59485","0","0","5020",,,"59485"
"3600694742","EF-2016-0002","1450000000","0","0","15958000000",,,"4350000000"
"3600765931","09-2016-7012","1000","0","0","300",,,"1000"
"3600788463","06-2016-4315","825","0","0","25000",,,"825"
"3600809080","04-2016-4016","32600","0","0","6560",,,"32600"
"3600811419","09-2016-0616","30000","0","0","0",,,"30000"
"3600811420","09-2016-4027","0","0","0","0",,,"0"
"3600811425","09-2016-7501","0","0","0","0",,,"0"
"3600404854","06-2015-2703","45521","0","0","0",,,"45421"
"3600161480","10-2015-0128","4000","0","0","12000",,,"4000"
"3600831479","06-2016-4851","72151","0","0","72151",,,"72151"
"3600783001","04-2016-3137","6600","0","0","100",,,"6600"
"3600138605","HQ-2015-8001","28782","0","0","46976",,,"28782"
"3600472938","02-2016-7922","420","0","0","400",,,"0"
"3600791249","03-2016-0048","0","0","0","0",,,"0"
"3600805076","04-2016-3015","3870","0","0","1000",,,"3870"
"3600840066","02-2017-3002","0","0","0","8822.48",,,"0"
"3600842000","05-2017-7388","1200","0","0","0",,,"1200"
"3600443287","07-2016-0012","5800","0","0","274000",,,"5800"
"3600729492","04-2016-3428","0","0","0","0",,,"0"
"3600392306","07-2015-0402","1000","0","0","0",,,"1000"
"3600495049","04-2016-9704","0","0","0","0",,,"0"
"3600668941","04-2016-3280","0","0","0","0",,,"0"
"3602487487","05-2021-5022","0","0","0","100000",,,"0"
"3600657448","04-2016-9814","210","0","0","3550",,,"210"
"3600742577","04-2016-9820","210","0","0","1729",,,"210"
"3600805082","03-2016-0471","0","0","0","0",,,"0"
"3600806669","03-2016-0496","0","0","0","0",,,"0"
"3600807049","06-2016-3397","32500","0","0","0",,,"32500"
"3600401695","08-2015-0114","0","0","0","85",,,"0"
"3600740805","06-2016-1219","0","0","0","10000",,,"0"
"3600752363","02-2016-7703","300","0","0","240",,,"0"
"3600794622","08-2016-0068","0","0","0","2000",,,"0"
"3600668929","07-2016-0103","2072","0","0","0",,,"2072"
"3600679790","04-2016-2000","5785","0","0","100",,,"5785"
"3601638782","09-2019-0002","800","0","0","0",,,"800"
"3000058929","04-2012-9008","150000","0","0","0",,,"0"
"3600475925","04-2016-9001","0","0","0","0",,,"0"
"3601430485","01-2018-3002","58136","0","0","7914",,,"0"
"3601425041","01-2018-2011","0","0","0","25000",,,"0"
"3601393249","04-2018-3008","400","0","0","0",,,"0"
"3600035555","10-2015-0053","40000","0","0","20000",,,"40000"
"3600458261","06-2016-0605","0","0","0","1500",,,"0"
"3600404908","10-2016-0030","0","0","0","5000",,,"0"
"3600482828","10-2016-0050","3420","0","0","1500",,,"3420"
"3600818981","05-2016-7384","1600","0","0","0",,,"1600"
"3600678632","EF-2016-8234","22054","0","0","123502",,,"22054"
"3601161737","07-2017-0372","6435.9","0","0","0",,,"6435.9"
"3600390679","07-2015-0380","4284","0","0","0",,,"4284"
"3600401767","EF-2015-8195","55000","0","0","8660",,,"55000"
"3600808686","03-2016-0445","0","0","0","0",,,"0"
"3600809448","04-2016-9117","0","0","0","0",,,"0"
"3600809738","03-2016-0464","0","0","0","0",,,"0"
"3600497783","10-2016-0014","403","0","0","0",,,"403"
"3600577301","08-2016-0016","0","0","0","0",,,"0"
"3600745848","02-2016-4106","5800","0","0","1700",,,"0"
"3600745845","04-2016-5003","500","0","0","0",,,"500"
"3600809302","03-2016-0456","0","0","0","0",,,"0"
"3600831224","08-2016-0117","16097","0","0","0",,,"16097"
"3600364456","09-2015-4010","21440","0","0","0",,,"21440"
"3400090407","02-2013-0008","0","0","0","194500000",,,"0"
"3600841410","07-2017-0012","0","0","0","2250000",,,"0"
"3600748910","06-2016-0916","15000","0","0","10000",,,"15000"
"3600808620","03-2016-0553","0","0","0","0",,,"0"
"3600808678","03-2016-0539","0","0","0","0",,,"0"
"3400247488","07-2014-0143","8840","0","0","0",,,"8840"
"3600686982","04-2016-3390","0","0","0","0",,,"0"
"3600498833","02-2016-7939","420","0","0","1020",,,"0"
"3600754215","05-2016-9909","42700","0","218950","0",,,"0"
"3600661354","06-2016-0914","630000","0","0","20000",,,"630000"
"3600392660","05-2015-5090","0","0","0","0",,,"0"
"3600410136","02-2015-2026","0","0","0","0",,,"0"
"3600681088","02-2016-0002","0","0","0","0",,,"0"
"3600496357","04-2015-8015","26250","0","98575","100",,,"26250"
"3600497687","05-2016-0023","200","0","0","0",,,"200"
"3600731907","04-2016-2508","420","0","0","100",,,"420"
"3600483864","07-2016-0058","2700","0","0","0",,,"2700"
"3600488395","05-2016-7355","6800","0","50000","0",,,"6800"
"3600768665","03-2016-0187","826","0","0","100",,,"0"
"3600399729","01-2016-4001","400","0","0","0",,,"0"
"3600754066","09-2016-0612","13300","0","0","0",,,"13300"
"3600129551","10-2015-0108","13520","0","0","8000",,,"0"
"3600403183","04-2009-9251","0","0","0","8770",,,"0"
"2200035945","07-2011-0078","0","0","0","2000",,,"0"
"3600684587","06-2016-0303","10000","0","0","2000",,,"10000"
"3600088704","06-2015-1209","0","0","0","8000",,,"0"
"3600496550","09-2016-0602","13898","0","0","0",,,"13898"
"3600825103","02-2016-8300","0","0","0","1600",,,"0"
"3600748165","02-2016-2025","0","0","0","13904049.2",,,"0"
"3600826363","02-2016-7301","0","0","0","100000",,,"0"
"3600738585","06-2016-1208","0","0","0","50000",,,"0"
"3600771500","06-2016-2719","0","0","0","6000",,,"0"
"3600788052","04-2016-4015","2600","0","0","500",,,"2600"
"3600388963","06-2015-3526","1600","0","0","0",,,"1600"
"3600746189","04-2016-3126","7700","0","0","0",,,"7700"
"3600766769","02-2016-9284","1000","0","0","300",,,"0"
"3600856582","05-2017-0009","0","0","0","0",,,"0"
"3600654374","06-2016-0314","0","0","0","1500",,,"0"
"3600493256","03-2016-7000","52940","0","0","0",,,"52940"
"3600832639","06-2015-4853","60000","0","0","0",,,"60000"
"3600425421","07-2016-0009","0","0","0","5816300",,,"0"
"3600686224","04-2016-3383","0","0","0","0",,,"0"
"3601305878","07-2018-0114","0","0","0","0",,,"0"
"3601305921","07-2018-0128","0","0","0","0",,,"0"
"3600404901","02-2015-7944","70","0","0","150",,,"0"
"3600778509","04-2016-7057","0","0","0","0",,,"0"
"3600791019","EF-2016-8246","3150","0","0","0",,,"3150"
"3600497710","10-2016-0005","8400","0","96740","0",,,"8400"
"3600498256","04-2016-9717","0","0","0","0",,,"0"
"3600246225","08-2015-0092","0","0","0","0",,,"0"
"3600732745","07-2016-0191","3400","0","0","0",,,"3400"
"3600391599","02-2015-4103","6400","0","0","1171",,,"0"
"3600493001","07-2016-0072","21700","0","0","42259",,,"21700"
"3600782008","02-2016-7964","420","0","0","5400",,,"0"
"3600820427","06-2016-0943","115000","0","0","10000",,,"115000"
"3600861304","07-2016-0555","200","0","0","0",,,"200"
"3400031021","10-2013-0014","33964","0","50824","6313",,,"33964"
"3600356692","06-2014-1328","0","0","0","750000",,,"0"
"3600356686","06-2015-2932","0","0","0","0",,,"0"
"3600395357","01-2015-1016","10000","0","144000","0",,,"0"
"3600721843","07-2016-0160","420","0","0","245",,,"420"
"3600490182","05-2016-7356","34542","0","15705","34542",,,"34542"
"3600726700","09-2016-2503","0","0","0","14000000","7000000","53600","0"
"3600729521","10-2016-0110","1700","0","0","100",,,"1700"
"3600797086","02-2016-8055","0","0","0","1200",,,"0"
"3600496448","04-2016-9712","0","0","0","0",,,"0"
"3600866122","04-2016-4524","47200","0","0","0",,,"47200"
"3600390836","03-2015-0210","800","0","0","0",,,"0"
"3600390840","03-2015-0214","1200","0","0","0",,,"0"
"3600458893","09-2016-4000","0","0","0","0",,,"0"
"3600666518","02-2016-7951","420","0","0","1350",,,"0"
"3600806655","03-2016-0494","0","0","0","0",,,"0"
"3600806768","03-2016-0499","0","0","0","0",,,"0"
"3600806773","03-2016-0500","0","0","0","0",,,"0"
"3600806842","03-2016-0205","0","0","0","23625",,,"0"
"3600807440","03-2016-0522","0","0","0","0",,,"0"
"1000016007","08-2008-0192","27850","0","0","0",,,"27850"
"1400037577","10-2009-0162","183000","167000","0","15000000",,,"350000"
