"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","STATE_LOCAL_PENALTY_AMT","COST_RECOVERY_AMT","FED_PENALTY","COMPLIANCE_ACTION_COST","SEP_COST","PENALTY_COLLECTED_AMT"
"3604885596","04-2026-3887","3600567357",,"0","0","0",,
"3604885597","04-2026-3898","3600567358",,"0","0","0",,
"3604885598","04-2026-3891","3600567359",,"0","0","0",,
"3604885767","04-2026-3892","3600567360",,"0","0","0",,
"3604885831","04-2026-3900","3600567362",,"0","0","0",,
"3604885832","04-2026-3903","3600567363",,"0","0","0",,
"3604885833","04-2026-3904","3600567364",,"0","0","0",,
"3604885834","04-2026-3901","3600567365",,"0","0","0",,
"3604679126","05-2026-0003","3600552403",,"0","0","0",,
"3604334483","08-2025-0048","3600510097",,"0","0","0",,
"3604740215","05-2026-0310","3600560525",,"0","0","0",,
"3604927975","04-2026-3154","3600576701",,"0","0","0",,
"3604927977","06-2026-1370","3600576702",,"0","0","0",,
"3604928135","04-2026-3153","3600576703",,"0","0","0",,
"3604690096","07-2026-0038","3600552610",,"0","0","572.8",,
"3604744894","07-2026-0143","3600560702",,"0","0","572.8",,
"3604689922","07-2026-0035","3600552593",,"0","0","572.8",,
"3604484803","07-2025-0182","3600530029",,"0","0","572.8",,
"3604742449","07-2026-0111","3600560636",,"0","0","572.8",,
"3604483975","07-2025-0175","3600530005",,"0","0","572.8",,
"3604689873","07-2026-0032","3600552589",,"0","0","572.8",,
"3604744857","07-2026-0144","3600560697",,"0","0","572.8",,
"3602365179","07-2020-0168","3600244040",,"0","0","8200000",,
"3603865495","07-2023-0113","3600435937",,"0","0","364160",,
"3604881254","08-2026-0138","3600566959",,"0","20000","320000",,
"3604881274","08-2026-0139","3600566960",,"0","0","0",,
"3604860293","02-2026-5020","3600566322",,"0","0","1500",,
"3604860773","05-2026-5018","3600566328",,"0","60000","0",,
"3604860875","05-2026-0049","3600566332",,"0","0","0",,
"3602707962","03-2021-0060","3600284584",,"0","0","25000",,
"3604860937","02-2026-1220","3600566340",,"0","0","0",,
"3604864799","10-2026-0117","3600566418",,"0","0","0",,
"3604864860","07-2026-0171","3600566422",,"0","74410","0",,"74410"
"3604864951","06-2026-1308","3600566429",,"0","0","0",,
"3604865125","05-2026-5020","3600566434",,"0","300000","0",,"300000"
"3604865610","03-2026-4005","3600566451",,"0","0","0",,
"3604865575","03-2026-8012","3600566447",,"0","0","0",,
"3604865604","03-2026-4004","3600566450",,"0","0","0",,
"3604865613","03-2026-4006","3600566452",,"0","0","0",,
"3604865618","03-2026-4009","3600566455",,"0","0","0",,
"3604865619","03-2026-4010","3600566456",,"0","0","0",,
"3400294647","10-2014-0190","3600560836",,"0","0","600000",,
"3604527579","02-2025-3029","3600535788",,"0","0","3700",,
"3604527577","04-2025-3536","3600535789",,"0","0","0",,
"3604527585","04-2025-3540","3600535790",,"0","0","0",,
"3604528030","01-2025-3004","3600535803",,"0","5000","100",,
"3604544559","05-2025-7584","3600540180",,"0","12000","0",,
"3604830333","05-2026-2004","3600561022",,"0","815","0",,"815"
"3604831269","03-2026-0106","3600561119",,"0","0","572.8",,
"3604544978","07-2025-0001","3600540191",,"0","21149","0",,"21149"
"3604666659","04-2026-5012","3600547760",,"0","0","572.8",,
"3604654310","04-2026-5056","3600547366",,"0","0","572.8",,
"3604666663","04-2026-5066","3600547761",,"0","0","572.8",,
"3604666704","04-2026-5054","3600547764",,"0","0","572.8",,
"3603658887","06-2023-1773","3600392305",,"0","0","850000",,
"3604563462","02-2025-8502","3600540552",,"0","0","17000",,
"3604563434","HQ-2025-0038","3600540550",,"0","0","0",,
"3604516844","10-2025-0180","3600540551",,"0","53550","600",,"53550"
"3604442003","02-2025-5098","3600525631",,"0","0","1000",,
"3604206738","02-2025-5030","3600501559",,"0","0","2000",,
"3603852425","07-2024-0013","3600434426",,"0","3000","0",,"3000"
"3604559965","05-2025-9926","3600540394",,"0","8750","0",,"8750"
"3604563611","05-2025-5052","3600540557",,"0","98750","0",,
"3604563722","09-2025-5043","3600540559",,"0","206650","0",,"206650"
"3604563724","HQ-2025-0039","3600540560",,"0","0","0",,
"3604626471","08-2026-0004","3600542151",,"0","0","0",,
"3604626474","08-2026-0007","3600542154",,"0","0","0",,
"3604558341","HQ-2025-0006","3600540329",,"0","23952","0",,"23952"
"3604717819","05-2026-0025","3600555668",,"0","500","0",,
"3604717957","09-2026-8022","3600555673",,"0","0","0",,
"3604717959","09-2026-8024","3600555675",,"0","0","0",,
"3604718088","09-2026-8026","3600555677",,"0","0","0",,
"3604478111","02-2025-5047","3600529634",,"0","0","50",,
"3604133744","06-2024-3308","3600498231",,"0","480000","0",,"480000"
"3604479754","04-2025-5017","3600529706",,"0","0","1145.6",,
"3604480256","05-2025-0155","3600529708",,"0","0","0",,
"3604560635","08-2025-0178","3600540423",,"0","5000","0",,
"3604517121","09-2025-0643","3600535558",,"0","0","0",,
"3604517152","09-2025-0644","3600535559",,"0","0","0",,
"3604415964","02-2025-0005","3600526421",,"12700000","0","0",,
"3604517161","09-2025-0645","3600535560",,"0","0","0",,
"3602861175","07-2021-2000","3600508577",,"0","610000","146091.83",,"610000"
"3604522075","06-2025-6190","3600535652",,"0","400","0",,"400"
"3604522079","02-2025-2010","3600535653",,"0","0","0",,
"3604522331","06-2025-1770","3600535656",,"0","0","0",,
"3604522351","04-2025-5027","3600535657",,"0","0","1145.6",,
"3604354221","08-2025-0050","3600514891",,"0","0","0",,
"3604560651","08-2025-0181","3600540427",,"0","0","0",,
"3604522393","03-2025-0100","3600535663",,"0","23091","3000",,"23091"
"3604560667","08-2025-0182","3600540428",,"0","0","0",,
"3603689272","05-2023-5035","3600526304",,"0","1000000","750000",,"1000000"
"3604449479","09-2025-3517","3600525919",,"0","270437","30290",,"270437"
"3604441514","09-2025-6513","3600525611",,"0","0","0",,
"3604560007","01-2025-1017","3600540397",,"0","1800","0",,"1800"
"3604560970","07-2025-0221","3600540456",,"0","150668","9000",,"150668"
"3604561006","02-2025-2016","3600540457",,"0","0","6000000",,
"3604316225","HQ-2025-0004","3600509647",,"0","240000","0",,"240000"
"3604561021","02-2025-2011","3600540458",,"0","0","885000",,
"3605017356","06-2026-3307","3600592230",,"0","144654","0",,
"3604521424","04-2025-8100","3600535622",,"0","0","0",,
"3604521365","05-2025-0323","3600535618",,"0","50000","0",,
"3604523924","05-2025-5043","3600535692",,"0","0","65000",,
"3602807184","08-2021-0183","3600321131","1500000","0","1500000","0",,"1500000"
"3604429894","10-2025-0114","3600535832",,"0","98000","55000",,"98000"
"175591","08-2006-0080","600009218","50000","0","150000","18000000","100000","150000"
"3604517789","HQ-2024-5006","3600535592",,"0","488742.6","0",,"488742.6"
"3604517906","01-2025-2089","3600535593",,"0","170000","220000",,"170000"
"3604230956","10-2025-0039","3600534781",,"0","8000","109016",,"8000"
"2200010889","04-2010-9024","3600171611",,"0","0","403500",,
"3604686189","02-2026-8053","3600552449",,"0","0","600",,
"3604858642","04-2025-1018","3600566306",,"0","1875","10000",,"1875"
"105434","05-2003-0397","3000001340","44100","0","44100","509461000","75000","88200"
"3604527971","06-2025-0425","3600535798",,"0","66700","0",,
"3604527987","09-2025-0647","3600535801",,"0","0","0",,
"3604515866","09-2025-0641","3600535348",,"0","0","0",,
"200005182","06-2006-3404","600009759","333333","0","333333","40250000",,"333333.33"
"3604968215","03-2026-0157","3600586219",,"0","0","0",,
"3604968350","05-2026-0066","3600586220",,"0","0","0",,
"3604480276","10-2025-0161","3600542535",,"0","3418","500",,"3418"
"3604634393","06-2026-0327","3600542536",,"0","0","0",,
"3605006598","06-2026-0355","3600591858",,"0","0","1500",,
"3605006656","06-2026-0404","3600591867",,"0","0","1500",,
"3605006662","06-2026-0406","3600591869",,"0","0","1500",,
"3605000508","01-2025-1023","3600591545",,"0","0","0",,
"3605006700","06-2026-0423","3600591876",,"0","0","1500",,
"3604960556","01-2025-1020","3600585965",,"0","0","0",,
"3604936554","06-2026-1361","3600577326",,"0","0","0",,
"3604936560","06-2026-1362","3600577329",,"0","0","0",,
"3604936561","04-2026-3553","3600577330",,"0","0","0",,
"3604936563","04-2026-3762","3600577332",,"0","0","0",,
"3604936564","04-2026-3715","3600577333",,"0","0","0",,
"3604936579","06-2026-1403","3600577340",,"0","0","0",,
"3604616583","09-2026-3500","3600541524",,"0","7200","0",,"7200"
"3605003541","08-2026-0238","3600591678",,"0","0","0",,
"3604989287","05-2026-2020","3600591240",,"0","2445","0",,"2445"
"3604708224","06-2026-1709","3600555210",,"0","0","0",,
"3604708239","06-2025-1763","3600555212",,"0","11200","0",,
"3604708305","01-2026-1006","3600555215",,"0","0","3000",,
"3604841750","06-2026-0362","3600561290",,"0","0","0",,
"3604841770","06-2026-3530","3600561291",,"0","800","0",,"800"
"3604841812","05-2026-0044","3600561294",,"0","0","0",,
"3604658785","04-2026-5058","3600547518",,"0","0","572.8",,
"3604666656","04-2026-5020","3600547759",,"0","0","572.8",,
"3604658044","04-2026-5044","3600547439",,"0","0","572.8",,
"3604884290","05-2026-0054","3600567284",,"0","57121","0",,"57121"
"3604884148","09-2026-1006","3600567279",,"0","0","800000",,
"3604484151","08-2025-0133","3600530011",,"0","1900","0",,
"3602437919","07-2020-0136","3600261203",,"0","150000","109127.07",,"150000"
"3604662898","06-2026-0319","3600547577",,"0","0","0",,
"3604048303","05-2024-0079","3600481475",,"0","584000","0",,"584000"
"3604119530","06-2024-0379","3600497013",,"0","0","0",,
"3603483718","02-2023-9169","3600497031",,"0","0","51703.5",,
"3603483718","02-2023-9169","3600366215",,"0","0","1500",,"0"
"3604119796","04-2024-6104","3600497035",,"0","41200","300",,
"3604119808","02-2024-3111","3600497036",,"0","0","648853",,
"3604121543","08-2024-0232","3600497192",,"0","134500","900000",,
"3604103504","04-2024-4006","3600495280",,"0","110980","0",,"110980"
"3604108076","02-2024-1210","3600496091",,"0","111168","20000","211000",
"3604142610","06-2024-1809","3600498685",,"0","0","0",,
"3603844876","08-2024-0026","3600429091",,"0","0","0",,
"3604442170","02-2025-5116","3600525653",,"0","0","0",,
"3604095684","04-2024-4001","3600494436",,"0","130000","3000",,"130000"
"3604106077","04-2024-3019","3600495667",,"0","287500","300",,"287500"
"3604082343","04-2024-0309","3600488831",,"0","3300","500",,"3300"
"3604671285","05-2025-2122","3600552096",,"0","206640","0",,"206640"
"3604692154","05-2026-0010","3600554792",,"0","0","0",,
"3603755208","09-2023-4808","3600408193",,"0","0","0",,
"3603727945","03-2023-0145","3600403077",,"0","40590","6275",,"40590"
"3603738416","HQ-2023-8430","3600403218",,"0","84546","0",,"84546"
"3603738454","HQ-2023-8431","3600403223",,"0","241562","0",,"241562"
"3603741027","09-2023-1512","3600403287",,"0","1875","0",,"1875"
"3603741090","09-2023-0623","3600403293",,"0","265000","0",,"265000"
"3603746866","09-2023-6562","3600407897",,"0","50633","50000","50460","50633"
"3603755212","09-2023-4810","3600408194",,"0","0","0",,
"3603604499","06-2023-3333","3600382152",,"0","28064","0","102919","28064"
"42033","06-2002-3717","29868","375000","0","824000","80000000","1800000",
"39312","06-1999-0648","27248","120000","0","120000","0",,
"3605040464","04-2026-3947","3600592781",,"0","0","0",,
"3600364530","03-2015-7007","3600084010","122000","0","263000","2328378","1200000","263000"
"3604166989","07-2024-0125","3600499918",,"0","3650","5225",,"3650"
"3604295686","07-2024-0132","3600509446",,"0","3575","5000",,"3575"
"3604201573","07-2024-0141","3600501471",,"0","2975","4000",,"2975"
"3604464998","07-2025-0028","3600529250",,"0","5000","6000",,"5000"
"3604470863","09-2025-6515","3600529460",,"0","58716","210000","96000","58716"
"600029910","07-2007-0085","600012133",,"320650","0","2970000",,
"3604557521","05-2025-1045","3600540289",,"0","0","14668",,
"3604557532","05-2025-1046","3600540290",,"0","0","8333",,
"3604557743","09-2025-6519","3600540294",,"0","0","245000",,
"3601419679","07-2018-0166","3600081548",,"0","2700","0",,"2700"
"3604726022","03-2026-0024","3600555788",,"0","7500","200",,"7500"
"3604658756","04-2026-5065","3600547514",,"0","0","572.8",,
"3602292027","08-2020-0131","3600232359",,"0","0","0",,
"3602292020","08-2020-0130","3600232357",,"0","0","0",,
"3604468394","06-2025-6185","3600529374",,"0","400","0",,"400"
"3604468480","09-2025-2080","3600529376",,"0","0","0",,"85000"
"3604468481","09-2025-4325","3600529377",,"0","0","0",,
"3604468482","09-2025-4326","3600529378",,"0","0","0",,
"3604468483","09-2025-4327","3600529379",,"0","0","0",,
"3604468484","09-2025-4328","3600529380",,"0","0","0",,
"3604468485","09-2025-4329","3600529381",,"0","0","0",,
"3604545077","07-2025-0224","3600540195",,"0","20000","0",,"20000"
"3604596853","07-2025-0059","3600540873",,"0","120000","0",,"120000"
"3604875904","09-2026-8080","3600566721",,"0","0","0",,
"3604875905","09-2026-8081","3600566723",,"0","0","0",,
"3604875906","09-2026-8082","3600566724",,"0","0","0",,
"3604875914","09-2026-8084","3600566727",,"0","0","0",,
"3604442089","10-2025-0123","3600534352",,"0","0","16000",,
"3604643358","01-2026-1001","3600546977",,"0","104221","0",,"104221"
"3605026670","02-2026-5042","3600592495",,"0","0","100",,
"3605026794","09-2026-7031","3600592501",,"0","0","0",,
"3605026919","04-2026-3016","3600592509",,"0","0","0",,
"3604920092","01-2026-7002","3600572171",,"0","57728","0",,"57728"
"3604881283","09-2026-0655","3600566961",,"0","270968","0",,"270968"
"3600668911","07-2016-0102","3600031844",,"0","3356","158","40774.35","3356"
"3600721931","07-2016-0150","3600033807",,"0","20000","50000","225000","20000"
"3600746912","07-2016-0207","3600035085",,"0","4800","80000",,"4800"
"3604881297","05-2026-1069","3600566962",,"0","0","3167",,
"3600773364","07-2016-0247","3600035947",,"0","16625","550000",,"16625"
"3600780072","07-2016-0259","3600036171",,"0","420","300",,"420"
"3601161757","07-2017-0205","3600054753",,"0","14745","20000","49890","14745"
"3601270082","07-2018-0027","3600063809",,"0","10000","3433","230400","10000"
"3602081394","07-2020-0040","3600188866",,"0","1503","0","13529","1503"
"3602136611","07-2020-0111","3600200236",,"0","500","0",,"500"
"3602226991","07-2020-0145","3600220732",,"0","10000","0",,"4030"
"600056261","09-2007-0129","600010252",,"0","0","110000",,
"600056267","09-2007-0130","600010253",,"0","0","110000",,
"600056456","09-2007-0131","600010264",,"0","0","110000",,
"600056459","09-2007-0133","600010267",,"0","0","110000",,
"1400039411","09-2009-1532","1400006642",,"0","0","5000",,
"1400037204","09-2009-1531","1400006429",,"0","0","0",,
"1400011368","09-2008-1516","1400001869",,"0","0","0",,
"3604675897","02-2026-8013","3600552333",,"0","0","0",,
"3604190263","10-2025-0023","3600535845",,"0","288080","0",,
"3604529207","06-2025-0392","3600535846",,"0","0","0",,
"3604838019","03-2026-0112","3600561125",,"0","0","572.8",,
"3604838099","05-2026-0313","3600561137",,"0","0","0",,
"3604838312","06-2026-1734","3600561161",,"0","0","1000",,
"3604838331","01-2026-6015","3600561167",,"0","0","572.8",,
"3604850439","01-2026-2017","3600565943",,"0","0","4200",,
"3604658814","04-2026-3503","3600547530",,"0","0","0",,
"3604658826","04-2026-3504","3600547531",,"0","0","0",,
"3604838319","06-2026-1733","3600561162",,"0","0","1000",,
"3604838327","06-2026-1735","3600561164",,"0","0","1000",,
"3604928179","06-2026-1374","3600576712",,"0","0","0",,
"3604885004","03-2026-0013","3600567325",,"0","2500","500",,"2500"
"3604622034","09-2026-8000","3600542059",,"0","0","0",,
"3604511980","06-2025-0420","3600535016",,"0","0","0",,
"3604511995","04-2025-5075","3600535018",,"0","0","573",,
"3604512155","06-2025-0948","3600535026",,"0","200674","50000",,
"3604544579","03-2025-0085","3600540181",,"0","170000","3000",,"170000"
"3604917880","03-2026-8020","3600572129",,"0","0","0",,
"31942","05-1999-0645","1800019913",,"0","0","209000000",,
"31942","05-1999-0645","58853",,"0","8500000","1125000000",,
"3604919696","05-2026-0058","3600572152",,"0","0","0",,
"3604919867","03-2026-0184","3600572158",,"0","0","572.8",,
"3604509992","06-2025-3460","3600534934",,"0","25110","0",,"25110"
"3604470057","04-2025-5002","3600529417",,"0","0","0",,
"3604439535","01-2025-7004","3600541233",,"0","24311","0",,
"3604521394","03-2025-0119","3600535621",,"0","55000","0",,"55000"
"3604427825","03-2025-0102","3600521291",,"0","13436","100",,"13436"
"3604598405","07-2025-0241","3600540955",,"0","0","950",,"0"
"3605002023","06-2026-1810","3600591578",,"0","0","5000",,
"3604932560","06-2026-1110","3600592303",,"0","0","20000",,
"37692","06-1997-0867","25650","5000","0","5000","0",,
"37692","06-1997-0867","3600026959","0","0","0","2100000",,"0"
"3605008759","03-2026-8030","3600591952",,"0","0","0",,
"3604606652","03-2026-7001","3600541257",,"0","0","0",,
"3604606658","03-2026-7002","3600541260",,"0","0","0",,
"3604983044","06-2026-1456","3600586599",,"0","0","0",,
"3605036451","03-2026-0216","3600592657",,"0","0","572.8",,
"3604715605","02-2026-0002","3600555614",,"245300","0","0",,
"3604664316","04-2026-5027","3600547619",,"0","0","572.8",,
"3604715696","02-2026-8052","3600555616",,"0","0","15300",,
"3604716025","05-2026-0023","3600555623",,"0","0","0",,
"3604690783","08-2026-0067","3600552660",,"0","0","0",,
"3604690795","05-2026-0007","3600552661",,"0","0","0",,
"3604690797","08-2026-0068","3600552662",,"0","0","0",,
"3604702883","10-2026-0073","3600555306",,"0","0","1145.6",,
"3604708319","06-2026-3518","3600555218",,"0","2000","0",,"2000"
"3604939958","06-2026-0500","3600577434",,"0","308713","0",,
"3604999001","08-2026-0188","3600591519",,"0","0","0",,
"3604994225","03-2026-2501","3600591374",,"0","0","0",,
"3604999005","08-2026-0189","3600591520",,"0","0","0",,
"3604999256","06-2026-1482","3600591531",,"0","0","0",,
"3604999289","06-2026-0918","3600591532",,"0","0","0",,
"3604999308","06-2026-0924","3600591533",,"0","0","0",,
"3604999309","04-2026-3173","3600591534",,"0","0","0",,
"3604999311","06-2026-0936","3600591535",,"0","0","0",,
"3604999322","06-2026-0925","3600591536",,"0","0","0",,
"1000011627","09-2008-1504","1000001234",,"0","0","0",,
"600021318","09-2007-0013","600006115",,"0","0","300000",,
"3601978634","09-2019-1503","3600172271",,"0","0","80000",,
"3601464302","09-2018-1506","3600097034",,"0","0","225000",,
"3400291649","09-2014-1502","3600124647",,"0","0","0",,
"3603462969","09-2023-1501","3600361831",,"0","0","105000",,
"3400214996","09-2014-1501","3400016605",,"0","0","25000",,
"3600092480","09-2015-1508","3600008462",,"0","0","100000",,
"2600081895","09-2012-1535","3000001220",,"0","0","75000",,
"2600081895","09-2012-1535","3000003904",,"0","0","0",,
"3600802948","09-2016-1502","3600036916",,"0","0","1000",,
"2200020693","09-2010-1579","2200001911",,"0","0","10000",,
"2200017416","09-2010-1568","2200001750",,"0","0","100000",,
"2200017437","09-2010-1569","2200001752",,"0","0","100000",,
"2600053311","09-2011-1511","2600005355",,"0","0","100000",,
"2600053290","09-2011-1509","2600005353",,"0","0","100000",,
"2600053293","09-2011-1510","2600005354",,"0","0","100000",,
"2600053456","09-2011-1512","2600005356",,"0","0","100000",,
"2600053460","09-2011-1513","2600005357",,"0","0","100000",,
"2600053273","09-2011-1514","2600005358",,"0","0","100000",,
"2600053469","09-2011-1515","2600005359",,"0","0","100000",,
"2600053302","09-2011-1516","2600005361",,"0","0","100000",,
"2600053477","09-2011-1517","2600005362",,"0","0","100000",,
"2600053480","09-2011-1518","2600005363",,"0","0","100000",,
"2600053120","09-2011-1520","2600005487",,"0","0","100000",,
"2600053253","09-2011-1522","2600005365",,"0","0","100000",,
"3604678307","02-2026-8033","3600552338",,"0","0","572.8",,
"3604678311","02-2026-8029","3600552342",,"0","0","572.8",,
"3604956593","06-2026-3542","3600582023",,"0","0","0",,
"3604956617","05-2026-0324","3600582024",,"0","136200","10000",,
"3604956649","09-2026-4714","3600582029",,"0","0","0",,
"3604956669","06-2026-3539","3600582030",,"0","242387.98","0",,"242387.98"
"3604956709","09-2026-4715","3600582031",,"0","0","0",,
"3604503169","01-2025-1013","3600534698",,"0","0","120602.8",,
"3604497852","04-2025-5015","3600534539",,"0","0","2699",,
"3604503872","04-2025-5060","3600534727",,"0","0","200.48",,
"3604504663","05-2025-0173","3600534752",,"0","0","0",,
"3604504841","05-2025-0175","3600534758",,"0","0","0",,
"3604101467","02-2024-5170","3600495151",,"0","0","200",,
"3604101654","02-2024-5174","3600495155",,"0","0","200",,
"3604064329","03-2024-0047","3600486904",,"0","10000","0",,"10000"
"3604405735","09-2025-0076","3600520409",,"0","1000","0",,"1000"
"3604484179","08-2025-0135","3600530013",,"0","0","0",,
"3604484184","08-2025-0136","3600530014",,"0","0","0",,
"1400024313","01-2009-2032","2600010543","85000","0","85000","25000000",,"85000"
"1800080040","01-2010-2333","3000009841",,"0","235000","56000000","160000","235000"
"3604333829","01-2025-7002","3600510060",,"0","40339","300",,
"3604521427","07-2025-0122","3600535623",,"0","28617","0",,"28617"
"3604605154","02-2026-2002","3600541200",,"739741.91","0","0",,
"3604542416","09-2025-2083","3600540123",,"0","0","800000",,
"3603323552","09-2022-1513","3600498877",,"0","0","0",,
"3604690991","07-2025-0109","3600552673",,"0","0","35000",,
"3604696247","05-2025-0327","3600554921",,"0","0","0",,
"600056948","09-2007-0136","600010337",,"0","0","0",,
"600056866","09-2007-0135","600010311",,"0","0","0",,
"600040498","09-2007-0068","600008848",,"0","0","0",,
"53835","09-2001-0128","38964",,"0","0","0",,
"51978","09-1975-0002","37273",,"0","25000","0",,
"3604869638","03-2026-4017","3600566555",,"0","0","0",,
"3604869647","03-2026-4018","3600566556",,"0","0","0",,
"3604869651","03-2026-4019","3600566557",,"0","0","0",,
"3604869654","03-2026-4021","3600566560",,"0","0","0",,
"3604869657","03-2026-4022","3600566561",,"0","0","0",,
"3604869660","03-2026-4023","3600566562",,"0","0","0",,
"3604675649","09-2026-6006","3600552316",,"0","0","0",,
"3604717784","09-2026-8018","3600555665",,"0","0","0",,
"3604874386","09-2026-8062","3600566662",,"0","0","0",,
"3604874389","09-2026-8064","3600566664",,"0","0","0",,
"3602775491","08-2021-0126","3600286152",,"0","0","2000",,
"3602787243","10-2021-0184","3600287083",,"0","700","700",,"700"
"3602800866","05-2021-0198","3600287132",,"0","0","0",,
"3602838265","01-2021-1024","3600289046",,"0","305000","630000",,
"3602838291","01-2021-1026","3600289047",,"0","0","0",,
"3602838300","09-2021-7062","3600289048",,"0","23453","0",,"23453"
"3602838304","05-2021-0209","3600289049",,"0","38400","0",,"38400"
"3602838302","01-2021-1025","3600289050",,"0","0","0",,
"3602838322","01-2021-1027","3600289051",,"0","0","0",,
"3602838445","08-2021-0204","3600289056",,"0","5000","0",,"5000"
"3603014702","03-2022-0052","3600311309",,"0","2820","20000",,"2820"
"3603014937","04-2022-1248","3600311311",,"0","0","0",,
"3603433094","05-2021-2016","3600354881",,"0","670","0",,"670"
"3603433345","05-2023-2001","3600354886",,"0","3665","0",,"3665"
"3603433346","05-2023-2002","3600354887",,"0","2199","0",,"2199"
"3603441069","01-2023-1001","3600355270",,"0","46775","0","152000","46775"
"3603281851","02-2022-5116","3600336134",,"0","0","50",,
"3603281852","02-2022-5117","3600336135",,"0","0","50",,
"3603281856","02-2022-5115","3600336136",,"0","0","50",,
"3603281859","02-2022-5133","3600336138",,"0","0","50",,
"3603441100","06-2023-1713","3600355271",,"0","0","15000",,
"3603441269","04-2023-1212","3600355295",,"0","0","0",,
"3603515214","04-2022-0308","3600367065",,"0","60000","0",,"60000"
"3602470060","01-2021-2020","3600261792",,"0","0","500",,
"3604103758","HQ-2024-0013","3600565861",,"0","1072634","0",,
"3604219738","HQ-2025-0001","3600502262",,"0","0","15000000",,
"3604563752","02-2025-3105","3600540565",,"0","0","8272794",,
"3604597302","06-2025-0436","3600540882",,"0","0","0",,
"3604597295","06-2025-0435","3600540883",,"0","0","0",,
"3604646632","06-2026-0331","3600547030",,"0","0","0",,
"3604962431","04-2026-5105","3600586022",,"0","0","0",,
"3604964386","04-2026-5116","3600586097",,"0","0","0",,
"3605015774","03-2026-0204","3600592187",,"0","0","572.8",,
"3604626535","03-2026-0032","3600542161",,"0","0","100000",,
"3604847924","09-2026-0622","3600567292",,"0","432","0",,"432"
"3604884358","09-2026-4333","3600567293",,"0","0","0",,
"3604141472","05-2024-1049","3600498666",,"0","0","250",,
"3604884386","09-2026-6016","3600567296",,"0","0","10000",,
"3604884389","09-2026-6017","3600567297",,"0","0","0",,
"3605025317","06-2026-3536","3600592449",,"0","0","2000",,
"3605025321","06-2026-3569","3600592450",,"0","0","2000",,
"3604515351","10-2025-0177","3600535307",,"0","0","0",,
"3604515356","02-2025-7101","3600535308",,"0","48000","3220",,
"3604515369","02-2025-5169","3600535311",,"0","0","100",,
"3604515376","02-2025-5170","3600535312",,"0","0","500",,
"3604715562","01-2026-2010","3600555443",,"0","0","2800",,
"3604715566","01-2026-2011","3600555444",,"0","0","3300",,
"3604079884","05-2024-0332","3600488231",,"0","0","23761",,
"3604665890","04-2026-5002","3600547690",,"0","0","572.8",,
"3604997867","07-2026-0200","3600591475",,"0","5897","0",,
"3604745747","HQ-2026-0003","3600560709",,"0","0","0",,
"3604615564","09-2026-1500","3600541482",,"0","128500","0",,"128500"
"3604664453","01-2026-6010","3600547630",,"0","0","572.8",,
"3604664487","01-2026-6011","3600547635",,"0","0","200.48",,
"3604664489","01-2026-6012","3600547636",,"0","0","572.8",,
"3604664494","01-2026-6013","3600547637",,"0","0","200.48",,
"3604664496","01-2026-6014","3600547638",,"0","0","200.48",,
"3604685562","04-2026-0100","3600552436",,"0","887","0",,
"3604639027","01-2026-6005","3600542677",,"0","0","200.48",,
"3604639030","01-2026-6006","3600542678",,"0","0","572.8",,
"3604632469","10-2026-0024","3600547071",,"0","0","2699.2",,
"3604632482","10-2026-0025","3600547072",,"0","0","2699.2",,
"3604511140","01-2025-7009","3600534970",,"0","2000","300",,
"3604597242","08-2025-0189","3600540880",,"0","0","0",,
"3604665643","08-2026-0022","3600547651",,"0","0","0",,
"3604465597","06-2025-1778","3600534655",,"0","0","550000",,
"3604502230","08-2025-0143","3600534664",,"0","0","0",,
"3604502232","08-2025-0144","3600534665",,"0","0","0",,
"3604502233","08-2025-0145","3600534666",,"0","0","0",,
"3604502241","08-2025-0146","3600534667",,"0","0","0",,
"3604444146","03-2025-7004","3600534668",,"0","0","0",,
"3604502270","04-2024-3522","3600534671",,"0","0","0",,
"3604945729","04-2026-3916","3600581854",,"0","0","0",,
"3604479762","06-2025-0391","3600529704",,"0","0","0",,
"3603832589","02-2024-3101","3600427212",,"0","0","60000",,
"3604750886","09-2026-0608","3600560951",,"0","343.77","0",,"343.77"
"3604688492","07-2026-0009","3600552527",,"0","0","1145.6",,
"3604987368","02-2026-8099","3600591213",,"0","0","0",,
"3604854944","06-2026-3531","3600566280",,"0","400","0",,"400"
"3604854945","06-2026-3528","3600566281",,"0","2000","0",,"2000"
"3604658655","05-2026-5006","3600547506",,"0","2000","0",,
"86807","05-2003-0257","48993",,"0","1","5000",,
"86855","05-2003-0268","47069","21038","0","21038","12000000",,
"3602791558","05-2021-0320","3600501284",,"0","30000","35000000",,
"3604946685","09-2026-8098","3600581920",,"0","0","0",,
"3604452764","06-2025-3432","3600526223",,"0","0","0",,
"3604483355","07-2025-0172","3600529999",,"0","0","572.8",,
"3604608841","02-2024-2014","3600541301",,"0","0","0",,
"3604665889","06-2026-0321","3600547687",,"0","0","0",,
"3604665886","06-2026-0320","3600547688",,"0","0","0",,
"3604665894","04-2026-5014","3600547689",,"0","0","572.8",,
"3604665912","04-2026-5063","3600547692",,"0","0","572.8",,
"3604992406","06-2025-0910","3600591318",,"0","996703.35","0",,
"3604947785","01-2026-7003","3600581959",,"0","359069","0",,"359069"
